"variable","percent.contribution","permutation.importance"
"bio15",1.8493,4.5079
"bio4",15.1124,32.5428
"bio8",10.6641,8.0407
"bio9",24.2891,17.0445
"nitrogen",11.0512,12.6165
"ruggedness",5.5352,10.0166
"sand",31.4988,15.2309
