"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio15",32.1227,30.7855
"bio2",8.0591,21.4638
"bio4",48.2372,21.9193
"nitrogen",0.0188,0.0125
"ruggedness",9.2996,13.028
"sand",2.2627,12.7909
