"variable","percent.contribution","permutation.importance"
"bio13",5.7252,6.0816
"bio14",14.9245,5.1641
"bio2",2.7039,6.8012
"bio8",0.1702,0.7459
"bio9",12.5301,8.2388
"elevation",27.4697,25.9719
"nitrogen",0.052,0.669
"ruggedness",25.0434,45.8831
"sand",11.3812,0.4444
