"variable","percent.contribution","permutation.importance"
"bio12",7.8291,0.1874
"bio13",8.2081,11.883
"bio2",2.9562,8.7576
"bio5",0.0485,0.5006
"bio8",9.2158,1.7779
"bio9",1.4601,9.0859
"elevation",6.182,22.831
"nitrogen",1.8507,1.803
"ruggedness",4.3448,4.9022
"sand",57.1667,37.9862
"soc",0.7379,0.2853
