"variable","percent.contribution","permutation.importance"
"bio12",0.5901,3.1878
"bio14",13.9252,0
"bio2",3.4316,7.1362
"bio4",2.1153,12.4074
"bio6",75.9954,70.0529
"ruggedness",0,0
"sand",3.9424,7.2156
