"variable","percent.contribution","permutation.importance"
"bio1",7.4074,2.8467
"bio13",7.6082,39.6499
"bio2",0.1941,1.5082
"bio8",8.5327,11.046
"bio9",11.3372,4.8958
"elevation",30.0093,15.93
"ruggedness",31.1836,20.0825
"sand",0.1898,1.0411
"soc",3.5378,2.9999
