"variable","percent.contribution","permutation.importance"
"bio16",56.4682,67.5642
"bio17",6.2473,6.8353
"bio8",4.7289,3.4364
"bio9",8.8685,5.2736
"elevation",12.1497,5.743
"ruggedness",7.0761,8.4277
"sand",4.4613,2.7198
