"variable","percent.contribution","permutation.importance"
"bio14",9.4433,13.0656
"bio15",21.7341,18.4686
"bio4",1.8498,5.2397
"bio9",2.2685,3.4442
"elevation",14.6732,43.547
"nitrogen",2.2911,4.9829
"ruggedness",6.047,2.0787
"sand",6.3164,0.8578
"soc",35.3766,8.3155
