"variable","percent.contribution","permutation.importance"
"bio13",51.1071,75.7116
"bio15",8.7123,0
"bio8",7.0661,1.8975
"elevation",5.2734,7.3055
"ruggedness",5.965,3.3207
"sand",6.241,1.8975
"soc",15.6352,9.8672
