"variable","percent.contribution","permutation.importance"
"bio13",16.3875,12.3485
"bio14",55.2668,47.2925
"bio2",4.398,6.5588
"bio8",13.6276,13.7735
"elevation",5.1765,15.5724
"ruggedness",0.9421,3.4354
"sand",4.2015,1.0189
