"variable","percent.contribution","permutation.importance"
"bio12",1.2914,19.7692
"bio15",68.6187,30.6268
"bio2",0.5179,7.1668
"bio4",28.7159,15.4073
"ruggedness",0.7476,12.5084
"soc",0.1086,14.5215
