"variable","percent.contribution","permutation.importance"
"bio12",4.8584,7.2033
"bio15",0.683,3.8035
"bio2",3.3724,0
"bio5",0,0
"bio8",24.5998,44.468
"bio9",0,0
"nitrogen",50.6379,25.2062
"ruggedness",8.5891,7.8795
"sand",7.2594,11.4396
