"variable","percent.contribution","permutation.importance"
"bio13",27.3612,6.6935
"bio14",8.355,25.533
"bio15",8.7682,2.0902
"bio8",21.2385,1.863
"nitrogen",1.7639,2.7543
"ruggedness",27.7704,59.5421
"sand",4.7428,1.5239
