"variable","percent.contribution","permutation.importance"
"bio13",11.16,4.0826
"bio14",9.7307,9.9706
"bio2",0,0
"bio9",0.0113,0.4115
"nitrogen",4.8556,16.3713
"ruggedness",0,0
"sand",57.9166,69.164
"soc",16.3258,0
