"variable","percent.contribution","permutation.importance"
"bio14",51.976,38.4842
"bio15",0.5213,3.2056
"bio6",15.4489,16.5099
"bio8",17.1317,24.6597
"nitrogen",8.9186,6.6279
"ruggedness",0,0
"sand",6.0034,10.5127
