"variable","percent.contribution","permutation.importance"
"bio12",23.0883,17.1178
"bio15",23.6865,21.5562
"bio2",4.0201,6.2296
"bio5",6.2607,14.5278
"bio8",10.7843,12.6049
"bio9",32.16,27.9637
