"variable","percent.contribution","permutation.importance"
"bio14",1.3246,5.8822
"bio16",6.1723,9.4223
"bio2",3.0343,1.2942
"bio4",16.8834,28.908
"bio6",51.0243,31.0997
"nitrogen",11.2309,0.6083
"ruggedness",0.184,0.3759
"sand",5.9694,6.4792
"soc",4.1767,15.9301
