"variable","percent.contribution","permutation.importance"
"bio13",20.258,13.545
"bio15",15.1821,25.4103
"bio2",1.1634,0
"bio5",3.3388,7.6788
"bio9",51.2112,34.92
"elevation",2.312,7.512
"nitrogen",0.1187,1.1688
"ruggedness",2.3875,1.8028
"sand",0.4578,0
"soc",3.5704,7.9622
