"variable","percent.contribution","permutation.importance"
"bio1",30.7706,24.6013
"bio12",6.2863,9.7032
"bio15",5.6505,5.6384
"bio2",5.6797,9.0896
"bio4",28.4012,28.9018
"bio8",5.283,5.5566
"ruggedness",5.3717,5.5305
"sand",8.3365,4.4619
"soc",4.2206,6.5165
