"variable","percent.contribution","permutation.importance"
"bio13",6.8909,8.5919
"bio15",14.2069,14.0996
"bio2",38.0234,6.6594
"bio4",6.616,4.4605
"nitrogen",27.0834,55.7111
"ruggedness",4.5499,5.5248
"sand",1.7234,1.624
"soc",0.9061,3.3287
