"variable","percent.contribution","permutation.importance"
"bio15",22.6869,17.4125
"bio2",17.8045,23.4855
"bio8",12.9065,4.9484
"bio9",13.9678,18.7056
"nitrogen",8.4419,6.6554
"ruggedness",4.8371,7.0192
"sand",19.3554,21.7734
