"variable","percent.contribution","permutation.importance"
"bio13",2.1356,6.3115
"bio15",10.7328,1.7296
"bio2",5.5912,5.5587
"bio4",4.888,3.611
"bio6",54.8186,53.5257
"ruggedness",16.9583,14.2946
"sand",0.085,0
"soc",4.7905,14.9689
