"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio17",34.2225,54.0857
"bio2",7.5975,17.0346
"nitrogen",22.6583,4.88
"ruggedness",26.7223,13.3837
"sand",8.46,8.8405
"soc",0.3394,1.7754
