"variable","percent.contribution","permutation.importance"
"bio13",2.9318,2.2137
"bio15",32.7314,29.8851
"bio2",4.9327,8.9101
"bio6",39.254,41.9996
"bio8",6.5934,0.5664
"nitrogen",2.6092,2.9985
"ruggedness",8.3569,10.2312
"sand",2.1576,3.1362
"soc",0.4331,0.0593
