"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio2",6.2654,6.6295
"bio8",18.7421,30.2724
"elevation",3.099,7.1238
"nitrogen",38.5823,15.8657
"ruggedness",2.3,0
"sand",30.8215,40.0867
"soc",0.1898,0.0219
