"variable","percent.contribution","permutation.importance"
"bio1",32.2319,48.1144
"bio13",17.684,17.9236
"bio17",7.2335,4.511
"bio2",9.4004,6.4947
"bio4",30.2201,20.2215
"bio8",0.027,0.4673
"ruggedness",2.902,2.1071
"sand",0.3012,0.1604
