"variable","percent.contribution","permutation.importance"
"bio14",55.4788,52.4702
"bio15",2.8694,3.7174
"bio2",0,0
"bio8",18.1873,1.1857
"bio9",4.3377,1.8786
"elevation",8.8611,34.9205
"ruggedness",0.0429,0.2342
"sand",8.0736,3.3711
"soc",2.1492,2.2224
