"variable","percent.contribution","permutation.importance"
"bio13",9.7698,15.8833
"bio15",9.5483,9.9792
"bio2",11.3291,9.4603
"bio4",6.2605,8.0235
"elevation",21.2509,0
"nitrogen",9.8399,42.2753
"ruggedness",26.5913,3.9456
"sand",3.6634,7.477
"soc",1.7467,2.9558
