"x","y","prop_nod"
-166.666666667,68.4749999996667,0
-166.666666667,68.8916666663333,0
-166.250000000333,59.7249999996667,0
-166.250000000333,60.1416666663333,0
-166.250000000333,60.558333333,0
-166.250000000333,61.3916666663333,0
-166.250000000333,61.808333333,0
-166.250000000333,62.2249999996667,0
-166.250000000333,64.308333333,0
-166.250000000333,64.7249999996667,0
-166.250000000333,65.1416666663333,0
-166.250000000333,65.558333333,0
-166.250000000333,65.9749999996667,0
-166.250000000333,66.3916666663333,0
-166.250000000333,66.808333333,0
-166.250000000333,68.058333333,0
-166.250000000333,68.4749999996667,0
-166.250000000333,68.8916666663333,0
-166.250000000333,69.308333333,0
-165.833333333667,59.7249999996667,0
-165.833333333667,60.1416666663333,0
-165.833333333667,60.558333333,0
-165.833333333667,60.9749999996667,0
-165.833333333667,61.3916666663333,0
-165.833333333667,61.808333333,0
-165.833333333667,62.2249999996667,0
-165.833333333667,64.308333333,0
-165.833333333667,64.7249999996667,0
-165.833333333667,65.1416666663333,0
-165.833333333667,65.558333333,0
-165.833333333667,65.9749999996667,0
-165.833333333667,66.3916666663333,0
-165.833333333667,66.808333333,0
-165.833333333667,68.058333333,0
-165.833333333667,68.4749999996667,0
-165.833333333667,68.8916666663333,0
-165.833333333667,69.308333333,0
-165.416666667,59.7249999996667,0
-165.416666667,60.1416666663333,0
-165.416666667,60.558333333,0
-165.416666667,60.9749999996667,0.5
-165.416666667,61.3916666663333,0.333333333333333
-165.416666667,61.808333333,0.333333333333333
-165.416666667,62.2249999996667,0.5
-165.416666667,62.6416666663333,0.333333333333333
-165.416666667,64.308333333,0
-165.416666667,64.7249999996667,0
-165.416666667,65.1416666663333,0
-165.416666667,65.558333333,0
-165.416666667,65.9749999996667,0
-165.416666667,66.3916666663333,0
-165.416666667,66.808333333,0
-165.416666667,68.058333333,0
-165.416666667,68.4749999996667,0
-165.416666667,68.8916666663333,0
-165.416666667,69.308333333,0
-165.000000000333,60.1416666663333,0
-165.000000000333,60.558333333,0.333333333333333
-165.000000000333,60.9749999996667,0.333333333333333
-165.000000000333,61.3916666663333,0.5
-165.000000000333,61.808333333,0.333333333333333
-165.000000000333,62.2249999996667,0.333333333333333
-165.000000000333,62.6416666663333,0.5
-165.000000000333,63.058333333,0.333333333333333
-165.000000000333,64.308333333,0
-165.000000000333,64.7249999996667,0
-165.000000000333,65.1416666663333,0
-165.000000000333,65.558333333,0
-165.000000000333,65.9749999996667,0
-165.000000000333,66.3916666663333,0
-165.000000000333,66.808333333,0
-165.000000000333,67.6416666663333,0
-165.000000000333,68.058333333,0
-165.000000000333,68.4749999996667,0
-165.000000000333,68.8916666663333,0
-165.000000000333,69.308333333,0
-164.583333333667,54.7249999996667,0
-164.583333333667,60.1416666663333,0.5
-164.583333333667,60.558333333,0
-164.583333333667,60.9749999996667,0.333333333333333
-164.583333333667,61.3916666663333,0.666666666666667
-164.583333333667,61.808333333,0
-164.583333333667,62.2249999996667,0.5
-164.583333333667,62.6416666663333,0.5
-164.583333333667,63.058333333,0
-164.583333333667,63.4749999996667,0.333333333333333
-164.583333333667,64.308333333,0
-164.583333333667,64.7249999996667,0
-164.583333333667,65.1416666663333,0
-164.583333333667,65.558333333,0
-164.583333333667,65.9749999996667,0
-164.583333333667,66.3916666663333,0
-164.583333333667,66.808333333,0
-164.583333333667,67.6416666663333,0
-164.583333333667,68.058333333,0
-164.583333333667,68.4749999996667,0
-164.583333333667,68.8916666663333,0
-164.583333333667,69.308333333,0
-164.166666667,54.308333333,1
-164.166666667,54.7249999996667,0
-164.166666667,55.1416666663333,0.5
-164.166666667,59.308333333,1
-164.166666667,59.7249999996667,0
-164.166666667,60.1416666663333,0.333333333333333
-164.166666667,60.558333333,0.333333333333333
-164.166666667,60.9749999996667,0.5
-164.166666667,61.3916666663333,0.5
-164.166666667,61.808333333,0.333333333333333
-164.166666667,62.2249999996667,0.333333333333333
-164.166666667,62.6416666663333,0.333333333333333
-164.166666667,63.058333333,0.333333333333333
-164.166666667,63.4749999996667,0.333333333333333
-164.166666667,64.308333333,0
-164.166666667,64.7249999996667,0
-164.166666667,65.1416666663333,0.333333333333333
-164.166666667,65.558333333,0
-164.166666667,65.9749999996667,0
-164.166666667,66.3916666663333,0
-164.166666667,66.808333333,0
-164.166666667,67.2249999996667,0
-164.166666667,67.6416666663333,0
-164.166666667,68.058333333,0
-164.166666667,68.4749999996667,0
-164.166666667,68.8916666663333,0
-164.166666667,69.308333333,0
-163.750000000333,54.308333333,0.5
-163.750000000333,55.1416666663333,0.5
-163.750000000333,55.558333333,0
-163.750000000333,59.308333333,1
-163.750000000333,59.7249999996667,1
-163.750000000333,60.1416666663333,0.5
-163.750000000333,60.558333333,0.5
-163.750000000333,60.9749999996667,0.666666666666667
-163.750000000333,61.3916666663333,0.333333333333333
-163.750000000333,61.808333333,0.333333333333333
-163.750000000333,62.2249999996667,0.5
-163.750000000333,62.6416666663333,0.333333333333333
-163.750000000333,63.058333333,0.333333333333333
-163.750000000333,63.4749999996667,0.5
-163.750000000333,64.308333333,0.5
-163.750000000333,64.7249999996667,0
-163.750000000333,65.1416666663333,0
-163.750000000333,65.558333333,0.333333333333333
-163.750000000333,65.9749999996667,0
-163.750000000333,66.3916666663333,0
-163.750000000333,66.808333333,0
-163.750000000333,67.2249999996667,0
-163.750000000333,67.6416666663333,0
-163.750000000333,68.058333333,0
-163.750000000333,68.4749999996667,0
-163.750000000333,68.8916666663333,0
-163.750000000333,69.308333333,0
-163.333333333667,54.7249999996667,1
-163.333333333667,55.1416666663333,0
-163.333333333667,59.7249999996667,0.75
-163.333333333667,60.1416666663333,0.5
-163.333333333667,60.558333333,0
-163.333333333667,60.9749999996667,0.5
-163.333333333667,61.3916666663333,0.333333333333333
-163.333333333667,61.808333333,0
-163.333333333667,62.2249999996667,0.5
-163.333333333667,62.6416666663333,0.333333333333333
-163.333333333667,63.058333333,0
-163.333333333667,63.4749999996667,0.5
-163.333333333667,64.308333333,0.333333333333333
-163.333333333667,64.7249999996667,0
-163.333333333667,65.1416666663333,0
-163.333333333667,65.558333333,0
-163.333333333667,65.9749999996667,0
-163.333333333667,66.3916666663333,0
-163.333333333667,66.808333333,0
-163.333333333667,67.2249999996667,0
-163.333333333667,67.6416666663333,0
-163.333333333667,68.058333333,0
-163.333333333667,68.4749999996667,0
-163.333333333667,68.8916666663333,0
-163.333333333667,69.308333333,0
-163.333333333667,69.7249999996667,0
-162.916666667,54.308333333,0
-162.916666667,54.7249999996667,1
-162.916666667,55.558333333,0
-162.916666667,59.7249999996667,0.5
-162.916666667,60.1416666663333,0.666666666666667
-162.916666667,60.558333333,0.666666666666667
-162.916666667,60.9749999996667,0.666666666666667
-162.916666667,61.3916666663333,0.5
-162.916666667,61.808333333,0
-162.916666667,62.2249999996667,0
-162.916666667,62.6416666663333,0.5
-162.916666667,63.058333333,0.5
-162.916666667,63.4749999996667,0.5
-162.916666667,64.308333333,0.5
-162.916666667,64.7249999996667,0.5
-162.916666667,65.1416666663333,0.333333333333333
-162.916666667,65.558333333,0.333333333333333
-162.916666667,65.9749999996667,0.5
-162.916666667,66.3916666663333,0
-162.916666667,66.808333333,0
-162.916666667,67.2249999996667,0
-162.916666667,67.6416666663333,0
-162.916666667,68.058333333,0
-162.916666667,68.4749999996667,0
-162.916666667,68.8916666663333,0
-162.916666667,69.308333333,0
-162.916666667,69.7249999996667,0
-162.916666667,70.1416666663333,0
-162.500000000333,54.308333333,0
-162.500000000333,54.7249999996667,0
-162.500000000333,55.1416666663333,0.5
-162.500000000333,55.558333333,1
-162.500000000333,55.9749999996667,0
-162.500000000333,58.8916666663333,0.5
-162.500000000333,59.308333333,1
-162.500000000333,59.7249999996667,0.666666666666667
-162.500000000333,60.1416666663333,0.333333333333333
-162.500000000333,60.558333333,0.333333333333333
-162.500000000333,60.9749999996667,0.333333333333333
-162.500000000333,61.3916666663333,0
-162.500000000333,61.808333333,0
-162.500000000333,62.2249999996667,0
-162.500000000333,62.6416666663333,0
-162.500000000333,63.058333333,0
-162.500000000333,63.4749999996667,0
-162.500000000333,63.8916666663333,0.333333333333333
-162.500000000333,64.308333333,0
-162.500000000333,64.7249999996667,0
-162.500000000333,65.1416666663333,0
-162.500000000333,65.558333333,0
-162.500000000333,65.9749999996667,0
-162.500000000333,66.3916666663333,0
-162.500000000333,66.808333333,0
-162.500000000333,67.2249999996667,0
-162.500000000333,67.6416666663333,0
-162.500000000333,68.058333333,0
-162.500000000333,68.4749999996667,0
-162.500000000333,68.8916666663333,0
-162.500000000333,69.308333333,0
-162.500000000333,69.7249999996667,0
-162.500000000333,70.1416666663333,0
-162.500000000333,70.558333333,0
-162.083333333667,54.7249999996667,0
-162.083333333667,55.1416666663333,1
-162.083333333667,55.558333333,0
-162.083333333667,55.9749999996667,0.5
-162.083333333667,58.4749999996667,0.75
-162.083333333667,58.8916666663333,0.75
-162.083333333667,59.308333333,0.666666666666667
-162.083333333667,59.7249999996667,0.666666666666667
-162.083333333667,60.1416666663333,0.5
-162.083333333667,60.558333333,0
-162.083333333667,60.9749999996667,0
-162.083333333667,61.3916666663333,0
-162.083333333667,61.808333333,0
-162.083333333667,62.2249999996667,0
-162.083333333667,62.6416666663333,0
-162.083333333667,63.058333333,0
-162.083333333667,63.4749999996667,0
-162.083333333667,63.8916666663333,0
-162.083333333667,64.308333333,0
-162.083333333667,64.7249999996667,0
-162.083333333667,65.1416666663333,0
-162.083333333667,65.558333333,0
-162.083333333667,65.9749999996667,0
-162.083333333667,66.3916666663333,0
-162.083333333667,66.808333333,0
-162.083333333667,67.2249999996667,0
-162.083333333667,67.6416666663333,0
-162.083333333667,68.058333333,0
-162.083333333667,68.4749999996667,0
-162.083333333667,68.8916666663333,0
-162.083333333667,69.308333333,0
-162.083333333667,69.7249999996667,0
-162.083333333667,70.1416666663333,0
-162.083333333667,70.558333333,0
-161.666666667,54.7249999996667,0
-161.666666667,55.1416666663333,0
-161.666666667,55.9749999996667,1
-161.666666667,56.3916666663333,0
-161.666666667,58.058333333,1
-161.666666667,58.4749999996667,0.666666666666667
-161.666666667,58.8916666663333,0.6
-161.666666667,59.308333333,0.75
-161.666666667,59.7249999996667,0.666666666666667
-161.666666667,60.1416666663333,0.333333333333333
-161.666666667,60.558333333,0.333333333333333
-161.666666667,60.9749999996667,0
-161.666666667,61.3916666663333,0
-161.666666667,61.808333333,0
-161.666666667,62.2249999996667,0
-161.666666667,62.6416666663333,0
-161.666666667,63.058333333,0
-161.666666667,63.4749999996667,0
-161.666666667,63.8916666663333,0
-161.666666667,64.308333333,0
-161.666666667,64.7249999996667,0
-161.666666667,65.1416666663333,0
-161.666666667,65.558333333,0
-161.666666667,65.9749999996667,0
-161.666666667,66.3916666663333,0
-161.666666667,66.808333333,0
-161.666666667,67.2249999996667,0
-161.666666667,67.6416666663333,0
-161.666666667,68.058333333,0
-161.666666667,68.4749999996667,0
-161.666666667,68.8916666663333,0
-161.666666667,69.308333333,0
-161.666666667,69.7249999996667,0
-161.666666667,70.1416666663333,0
-161.666666667,70.558333333,0
-161.250000000333,55.558333333,0.5
-161.250000000333,58.4749999996667,0.666666666666667
-161.250000000333,58.8916666663333,0.666666666666667
-161.250000000333,59.308333333,0.5
-161.250000000333,59.7249999996667,0.75
-161.250000000333,60.1416666663333,0.5
-161.250000000333,60.558333333,0.5
-161.250000000333,60.9749999996667,0
-161.250000000333,61.3916666663333,0
-161.250000000333,61.808333333,0
-161.250000000333,62.2249999996667,0
-161.250000000333,62.6416666663333,0
-161.250000000333,63.058333333,0
-161.250000000333,63.4749999996667,0
-161.250000000333,63.8916666663333,0
-161.250000000333,64.308333333,0
-161.250000000333,64.7249999996667,0
-161.250000000333,65.1416666663333,0
-161.250000000333,65.558333333,0
-161.250000000333,65.9749999996667,0
-161.250000000333,66.3916666663333,0
-161.250000000333,66.808333333,0
-161.250000000333,67.2249999996667,0
-161.250000000333,67.6416666663333,0
-161.250000000333,68.058333333,0
-161.250000000333,68.4749999996667,0
-161.250000000333,68.8916666663333,0
-161.250000000333,69.308333333,0
-161.250000000333,69.7249999996667,0
-161.250000000333,70.1416666663333,0
-161.250000000333,70.558333333,0
-160.833333333667,55.558333333,1
-160.833333333667,55.9749999996667,0
-160.833333333667,58.4749999996667,0.6
-160.833333333667,58.8916666663333,0.5
-160.833333333667,59.308333333,0.5
-160.833333333667,59.7249999996667,0.6
-160.833333333667,60.1416666663333,0.666666666666667
-160.833333333667,60.558333333,0.25
-160.833333333667,60.9749999996667,0.4
-160.833333333667,61.3916666663333,0.5
-160.833333333667,61.808333333,0
-160.833333333667,62.2249999996667,0
-160.833333333667,62.6416666663333,0
-160.833333333667,63.058333333,0
-160.833333333667,63.4749999996667,0
-160.833333333667,63.8916666663333,0
-160.833333333667,64.308333333,0
-160.833333333667,64.7249999996667,0
-160.833333333667,65.1416666663333,0
-160.833333333667,65.558333333,0
-160.833333333667,65.9749999996667,0
-160.833333333667,66.3916666663333,0.25
-160.833333333667,66.808333333,0
-160.833333333667,67.2249999996667,0
-160.833333333667,67.6416666663333,0
-160.833333333667,68.058333333,0
-160.833333333667,68.4749999996667,0
-160.833333333667,68.8916666663333,0
-160.833333333667,69.308333333,0
-160.833333333667,69.7249999996667,0
-160.833333333667,70.1416666663333,0
-160.833333333667,70.558333333,0
-160.416666667,54.7249999996667,0
-160.416666667,55.558333333,0
-160.416666667,55.9749999996667,0.5
-160.416666667,56.3916666663333,1
-160.416666667,56.808333333,0
-160.416666667,58.4749999996667,0.5
-160.416666667,58.8916666663333,0.75
-160.416666667,59.308333333,0.5
-160.416666667,59.7249999996667,0.5
-160.416666667,60.1416666663333,0.5
-160.416666667,60.558333333,0.25
-160.416666667,60.9749999996667,0.4
-160.416666667,61.3916666663333,0.333333333333333
-160.416666667,61.808333333,0.2
-160.416666667,62.2249999996667,0
-160.416666667,62.6416666663333,0
-160.416666667,63.058333333,0
-160.416666667,63.4749999996667,0
-160.416666667,63.8916666663333,0
-160.416666667,64.308333333,0
-160.416666667,64.7249999996667,0
-160.416666667,65.1416666663333,0
-160.416666667,65.558333333,0
-160.416666667,65.9749999996667,0
-160.416666667,66.3916666663333,0
-160.416666667,66.808333333,0
-160.416666667,67.2249999996667,0
-160.416666667,67.6416666663333,0
-160.416666667,68.058333333,0
-160.416666667,68.4749999996667,0
-160.416666667,68.8916666663333,0
-160.416666667,69.308333333,0
-160.416666667,69.7249999996667,0
-160.416666667,70.1416666663333,0
-160.416666667,70.558333333,0
-160.416666667,70.9749999996667,0
-160.000000000333,55.1416666663333,0
-160.000000000333,55.558333333,0
-160.000000000333,55.9749999996667,1
-160.000000000333,56.3916666663333,0.5
-160.000000000333,56.808333333,0
-160.000000000333,58.4749999996667,0.5
-160.000000000333,58.8916666663333,0.5
-160.000000000333,59.308333333,0.5
-160.000000000333,59.7249999996667,0.5
-160.000000000333,60.1416666663333,0.333333333333333
-160.000000000333,60.558333333,0.25
-160.000000000333,60.9749999996667,0.25
-160.000000000333,61.3916666663333,0.2
-160.000000000333,61.808333333,0.2
-160.000000000333,62.2249999996667,0
-160.000000000333,62.6416666663333,0
-160.000000000333,63.058333333,0
-160.000000000333,63.4749999996667,0
-160.000000000333,63.8916666663333,0
-160.000000000333,64.308333333,0
-160.000000000333,64.7249999996667,0
-160.000000000333,65.1416666663333,0
-160.000000000333,65.558333333,0
-160.000000000333,65.9749999996667,0
-160.000000000333,66.3916666663333,0
-160.000000000333,66.808333333,0
-160.000000000333,67.2249999996667,0
-160.000000000333,67.6416666663333,0
-160.000000000333,68.058333333,0
-160.000000000333,68.4749999996667,0
-160.000000000333,68.8916666663333,0
-160.000000000333,69.308333333,0
-160.000000000333,69.7249999996667,0
-160.000000000333,70.1416666663333,0
-160.000000000333,70.558333333,0
-160.000000000333,70.9749999996667,0
-159.583333333667,55.1416666663333,0
-159.583333333667,55.9749999996667,1
-159.583333333667,56.3916666663333,0.5
-159.583333333667,56.808333333,1
-159.583333333667,58.4749999996667,0.75
-159.583333333667,58.8916666663333,0.428571428571429
-159.583333333667,59.308333333,0.25
-159.583333333667,59.7249999996667,0.25
-159.583333333667,60.1416666663333,0.25
-159.583333333667,60.558333333,0
-159.583333333667,60.9749999996667,0.25
-159.583333333667,61.3916666663333,0.2
-159.583333333667,61.808333333,0
-159.583333333667,62.2249999996667,0
-159.583333333667,62.6416666663333,0
-159.583333333667,63.058333333,0
-159.583333333667,63.4749999996667,0
-159.583333333667,63.8916666663333,0
-159.583333333667,64.308333333,0
-159.583333333667,64.7249999996667,0
-159.583333333667,65.1416666663333,0
-159.583333333667,65.558333333,0
-159.583333333667,65.9749999996667,0
-159.583333333667,66.3916666663333,0
-159.583333333667,66.808333333,0
-159.583333333667,67.2249999996667,0
-159.583333333667,67.6416666663333,0
-159.583333333667,68.058333333,0
-159.583333333667,68.4749999996667,0
-159.583333333667,68.8916666663333,0
-159.583333333667,69.308333333,0
-159.583333333667,69.7249999996667,0
-159.583333333667,70.1416666663333,0
-159.583333333667,70.558333333,0
-159.583333333667,70.9749999996667,0
-159.583333333667,71.3916666663333,0
-159.166666667,54.7249999996667,0
-159.166666667,56.808333333,1
-159.166666667,58.058333333,0.5
-159.166666667,58.4749999996667,0.5
-159.166666667,58.8916666663333,0.6
-159.166666667,59.308333333,0.4
-159.166666667,59.7249999996667,0.25
-159.166666667,60.1416666663333,0.333333333333333
-159.166666667,60.558333333,0.25
-159.166666667,60.9749999996667,0.25
-159.166666667,61.3916666663333,0.333333333333333
-159.166666667,61.808333333,0
-159.166666667,62.2249999996667,0
-159.166666667,62.6416666663333,0
-159.166666667,63.058333333,0
-159.166666667,63.4749999996667,0
-159.166666667,63.8916666663333,0
-159.166666667,64.308333333,0
-159.166666667,64.7249999996667,0
-159.166666667,65.1416666663333,0
-159.166666667,65.558333333,0
-159.166666667,65.9749999996667,0
-159.166666667,66.3916666663333,0
-159.166666667,66.808333333,0
-159.166666667,67.2249999996667,0
-159.166666667,67.6416666663333,0
-159.166666667,68.058333333,0
-159.166666667,68.4749999996667,0
-159.166666667,68.8916666663333,0
-159.166666667,69.308333333,0
-159.166666667,69.7249999996667,0
-159.166666667,70.1416666663333,0
-159.166666667,70.558333333,0
-159.166666667,70.9749999996667,0
-159.166666667,71.3916666663333,0
-158.750000000333,55.558333333,0
-158.750000000333,55.9749999996667,0
-158.750000000333,56.3916666663333,0.666666666666667
-158.750000000333,56.808333333,0.75
-158.750000000333,57.2249999996667,0.75
-158.750000000333,57.6416666663333,0
-158.750000000333,58.058333333,0
-158.750000000333,58.4749999996667,0.428571428571429
-158.750000000333,58.8916666663333,0.428571428571429
-158.750000000333,59.308333333,0.5
-158.750000000333,59.7249999996667,0.4
-158.750000000333,60.1416666663333,0.333333333333333
-158.750000000333,60.558333333,0.333333333333333
-158.750000000333,60.9749999996667,0.25
-158.750000000333,61.3916666663333,0.285714285714286
-158.750000000333,61.808333333,0.2
-158.750000000333,62.2249999996667,0
-158.750000000333,62.6416666663333,0.2
-158.750000000333,63.058333333,0
-158.750000000333,63.4749999996667,0
-158.750000000333,63.8916666663333,0
-158.750000000333,64.308333333,0
-158.750000000333,64.7249999996667,0
-158.750000000333,65.1416666663333,0
-158.750000000333,65.558333333,0
-158.750000000333,65.9749999996667,0
-158.750000000333,66.3916666663333,0
-158.750000000333,66.808333333,0
-158.750000000333,67.2249999996667,0
-158.750000000333,67.6416666663333,0
-158.750000000333,68.058333333,0
-158.750000000333,68.4749999996667,0
-158.750000000333,68.8916666663333,0
-158.750000000333,69.308333333,0
-158.750000000333,69.7249999996667,0
-158.750000000333,70.1416666663333,0
-158.750000000333,70.558333333,0
-158.750000000333,70.9749999996667,0
-158.750000000333,71.3916666663333,0
-158.333333333667,55.9749999996667,0.5
-158.333333333667,56.3916666663333,1
-158.333333333667,56.808333333,0.5
-158.333333333667,57.2249999996667,0.5
-158.333333333667,57.6416666663333,0.666666666666667
-158.333333333667,58.4749999996667,0.428571428571429
-158.333333333667,58.8916666663333,0.5
-158.333333333667,59.308333333,0.333333333333333
-158.333333333667,59.7249999996667,0.4
-158.333333333667,60.1416666663333,0.4
-158.333333333667,60.558333333,0
-158.333333333667,60.9749999996667,0.333333333333333
-158.333333333667,61.3916666663333,0.5
-158.333333333667,61.808333333,0
-158.333333333667,62.2249999996667,0
-158.333333333667,62.6416666663333,0.25
-158.333333333667,63.058333333,0.333333333333333
-158.333333333667,63.4749999996667,0.2
-158.333333333667,63.8916666663333,0
-158.333333333667,64.308333333,0
-158.333333333667,64.7249999996667,0
-158.333333333667,65.1416666663333,0
-158.333333333667,65.558333333,0
-158.333333333667,65.9749999996667,0
-158.333333333667,66.3916666663333,0
-158.333333333667,66.808333333,0
-158.333333333667,67.2249999996667,0
-158.333333333667,67.6416666663333,0
-158.333333333667,68.058333333,0
-158.333333333667,68.4749999996667,0
-158.333333333667,68.8916666663333,0
-158.333333333667,69.308333333,0
-158.333333333667,69.7249999996667,0
-158.333333333667,70.1416666663333,0
-158.333333333667,70.558333333,0
-158.333333333667,70.9749999996667,0
-158.333333333667,71.3916666663333,0
-157.916666667,55.9749999996667,0
-157.916666667,56.3916666663333,1
-157.916666667,56.808333333,0.5
-157.916666667,57.2249999996667,0.75
-157.916666667,57.6416666663333,0.666666666666667
-157.916666667,58.058333333,0.4
-157.916666667,58.4749999996667,0.333333333333333
-157.916666667,58.8916666663333,0.4
-157.916666667,59.308333333,0.333333333333333
-157.916666667,59.7249999996667,0.25
-157.916666667,60.1416666663333,0.4
-157.916666667,60.558333333,0.2
-157.916666667,60.9749999996667,0.4
-157.916666667,61.3916666663333,0.25
-157.916666667,61.808333333,0.25
-157.916666667,62.2249999996667,0
-157.916666667,62.6416666663333,0
-157.916666667,63.058333333,0
-157.916666667,63.4749999996667,0.333333333333333
-157.916666667,63.8916666663333,0
-157.916666667,64.308333333,0
-157.916666667,64.7249999996667,0
-157.916666667,65.1416666663333,0
-157.916666667,65.558333333,0
-157.916666667,65.9749999996667,0
-157.916666667,66.3916666663333,0
-157.916666667,66.808333333,0
-157.916666667,67.2249999996667,0
-157.916666667,67.6416666663333,0
-157.916666667,68.058333333,0
-157.916666667,68.4749999996667,0
-157.916666667,68.8916666663333,0
-157.916666667,69.308333333,0
-157.916666667,69.7249999996667,0
-157.916666667,70.1416666663333,0
-157.916666667,70.558333333,0
-157.916666667,70.9749999996667,0
-157.916666667,71.3916666663333,0
-157.500000000333,56.3916666663333,0.666666666666667
-157.500000000333,56.808333333,0.5
-157.500000000333,57.2249999996667,0.6
-157.500000000333,57.6416666663333,0.6
-157.500000000333,58.058333333,0.25
-157.500000000333,58.4749999996667,0.5
-157.500000000333,58.8916666663333,0.5
-157.500000000333,59.308333333,0.4
-157.500000000333,59.7249999996667,0.666666666666667
-157.500000000333,60.1416666663333,0.2
-157.500000000333,60.558333333,0.166666666666667
-157.500000000333,60.9749999996667,0.333333333333333
-157.500000000333,61.3916666663333,0.25
-157.500000000333,61.808333333,0
-157.500000000333,62.2249999996667,0
-157.500000000333,62.6416666663333,0
-157.500000000333,63.058333333,0
-157.500000000333,63.4749999996667,0
-157.500000000333,63.8916666663333,0
-157.500000000333,64.308333333,0
-157.500000000333,64.7249999996667,0
-157.500000000333,65.1416666663333,0
-157.500000000333,65.558333333,0
-157.500000000333,65.9749999996667,0
-157.500000000333,66.3916666663333,0
-157.500000000333,66.808333333,0
-157.500000000333,67.2249999996667,0
-157.500000000333,67.6416666663333,0
-157.500000000333,68.058333333,0
-157.500000000333,68.4749999996667,0
