"variable","percent.contribution","permutation.importance"
"bio13",3.4986,3.5232
"bio15",7.0359,5.8028
"bio2",0.6241,0.8757
"bio8",0.8655,7.2248
"bio9",53.2443,11.3042
"elevation",27.0187,54.8017
"ruggedness",0.7214,2.1248
"sand",1.2818,4.2761
"soc",5.7096,10.0668
