"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio14",16.9314,58.5935
"bio2",0,0
"bio4",0,0
"elevation",0,0
"nitrogen",0,0
"ruggedness",52.7788,17.3183
"sand",22.1831,24.0882
"soc",8.1067,0
