"variable","percent.contribution","permutation.importance"
"bio13",5.1304,5.1711
"bio15",8.5547,16.6121
"bio2",3.8948,5.6516
"bio4",20.2405,24.7023
"bio5",41.803,17.0198
"nitrogen",7.0396,13.8776
"ruggedness",12.4779,15.5709
"sand",0.8591,1.3946
