"variable","percent.contribution","permutation.importance"
"bio12",17.1292,19.0925
"bio14",12.23,17.7534
"bio15",20.169,7.517
"bio2",9.0152,9.4023
"bio4",17.6279,17.9135
"bio8",23.8288,28.3214
