"variable","percent.contribution","permutation.importance"
"bio15",10.2261,8.3373
"bio16",18.0169,35.7151
"bio2",6.3307,7.7561
"bio4",20.8237,12.781
"bio9",26.7608,23.5525
"nitrogen",2.3016,4.683
"ruggedness",11.2433,5.1807
"sand",4.297,1.9943
