"variable","percent.contribution","permutation.importance"
"bio15",17.4245,3.7493
"bio16",32.6137,13.6524
"bio2",3.3,14.083
"bio4",0.8328,2.1971
"bio8",7.9378,7.8229
"bio9",27.1985,44.3829
"nitrogen",0.6962,0.6818
"ruggedness",7.7417,8.5858
"sand",0.28,0.7651
"soc",1.9748,4.0796
