"variable","percent.contribution","permutation.importance"
"bio12",11.7998,3.267
"bio15",12.1938,1.2986
"bio2",18.9256,1.5293
"bio6",22.0493,45.9885
"bio8",6.2557,6.284
"elevation",2.0337,0.9788
"nitrogen",2.4418,4.6899
"ruggedness",1.9593,1.569
"sand",2.7389,0.7511
"soc",19.6021,33.6438
