"variable","percent.contribution","permutation.importance"
"bio14",18.2916,21.9003
"bio15",12.0435,5.579
"bio4",1.3546,0
"bio6",25.7513,41.376
"ruggedness",40.7307,21.5963
"sand",1.2978,9.5484
"soc",0.5304,0
