"variable","percent.contribution","permutation.importance"
"bio13",5.6496,0
"bio15",0,0
"bio2",0,0
"bio5",1.1006,18.0529
"bio8",0,0
"bio9",0.0139,0
"elevation",10.1079,13.6477
"nitrogen",0.2882,28.0043
"ruggedness",79.1368,30.9816
"sand",2.7963,7.6121
"soc",0.9067,1.7013
