"variable","percent.contribution","permutation.importance"
"bio12",4.7564,10.2618
"bio15",2.9946,4.2942
"bio5",29.5402,31.0662
"bio8",2.3388,5.9413
"elevation",16.4143,10.891
"nitrogen",0.1324,0.2548
"ruggedness",35.3676,28.1586
"sand",3.307,1.0117
"soc",5.1487,8.1204
