"variable","percent.contribution","permutation.importance"
"bio14",23.4412,21.1362
"bio16",0.8072,1.6723
"bio4",5.6053,14.0151
"bio6",69.3541,60.8622
"ruggedness",0.7921,2.3143
"sand",0,0
