"variable","percent.contribution","permutation.importance"
"bio12",11.2741,20.2383
"bio15",40.4725,38.2663
"bio17",0.1756,0
"bio2",0.0961,0.5465
"bio4",0.3182,7.3765
"bio5",44.7528,27.7036
"nitrogen",0.0128,0
"ruggedness",0.4476,0
"sand",0.1174,4.4856
"soc",2.3328,1.3833
