"variable","percent.contribution","permutation.importance"
"bio13",0.7774,0.1662
"bio14",45.7273,34.4458
"bio17",0,0
"bio2",26.7474,16.6765
"bio4",0,0
"elevation",0,0
"nitrogen",1.5432,9.3992
"ruggedness",25.2047,39.3124
"sand",0,0
