"variable","percent.contribution","permutation.importance"
"bio13",27.0959,43.5464
"bio14",2.5065,3.758
"bio15",10.0358,8.9245
"bio2",0.3714,0
"bio4",9.0682,4.658
"bio8",23.2338,29.1563
"bio9",10.469,3.6263
"ruggedness",11.0364,4.0273
"sand",4.0939,2.1128
"soc",2.0891,0.1904
