"variable","percent.contribution","permutation.importance"
"bio13",0.8482,0.7295
"bio15",2.0266,2.2944
"bio2",7.5406,1.1456
"bio4",53.0538,48.77
"bio8",2.409,3.5745
"bio9",6.8504,4.7562
"elevation",6.9886,12.9264
"nitrogen",6.5088,1.24
"ruggedness",1.4377,5.4505
"sand",5.8859,8.6318
"soc",6.4504,10.4811
