"variable","percent.contribution","permutation.importance"
"bio16",9.0482,15.2549
"bio17",42.6405,39.9987
"bio2",5.7234,1.9569
"bio4",4.4389,3.2112
"bio8",21.2101,28.8228
"bio9",5.7233,1.3445
"ruggedness",3.7509,6.2801
"sand",7.4647,3.131
