"variable","percent.contribution","permutation.importance"
"bio12",15.2766,21.2465
"bio15",14.9171,1.2289
"bio2",3.2357,2.7183
"bio4",2.7143,9.6725
"nitrogen",2.958,14.4577
"ruggedness",27.2845,50.6761
"sand",4.2032,0
"soc",29.4106,0
