"variable","percent.contribution","permutation.importance"
"bio13",19.3419,14.2874
"bio2",12.2764,9.6275
"bio4",37.4145,44.4315
"bio8",2.8741,3.2629
"bio9",22.8143,22.1298
"ruggedness",2.3387,1.2175
"sand",1.1958,1.2768
"soc",1.7443,3.7665
