"variable","percent.contribution","permutation.importance"
"bio13",14.8387,67.6638
"bio14",72.3752,3.0961
"bio15",0.5157,3.5224
"bio2",0.0307,0.8168
"elevation",5.2555,17.1943
"ruggedness",1.5373,2.2782
"sand",5.4468,5.4284
