"variable","percent.contribution","permutation.importance"
"bio13",9.6008,14.7123
"bio14",1.9207,6.5684
"bio2",2.0125,1.6036
"bio4",1.0634,0
"bio6",67.9021,48.4858
"nitrogen",10.5748,9.9499
"ruggedness",3.0101,5.5708
"sand",3.0561,3.4309
"soc",0.8596,9.6782
