"variable","percent.contribution","permutation.importance"
"bio14",2.4435,1.4663
"bio15",5.5071,9.3403
"bio2",1.2419,2.8394
"bio4",38.4984,33.3998
"elevation",42.9797,39.9617
"nitrogen",5.8931,7.8945
"ruggedness",0.5523,1.791
"sand",2.8839,3.3071
