"variable","percent.contribution","permutation.importance"
"bio13",1.7684,1.7353
"bio15",0.229,0.7163
"bio2",3.7924,24.1021
"bio4",0,0
"bio8",48.3184,6.1003
"nitrogen",10.5194,19.1922
"ruggedness",31.9977,29.6072
"sand",3.3747,18.5465
"soc",0,0
