"variable","percent.contribution","permutation.importance"
"bio12",19.5225,26.0737
"bio15",47.4799,44.9366
"bio2",20.3499,9.6652
"bio4",0.8958,3.4452
"nitrogen",2.0727,0
"ruggedness",6.624,4.2714
"sand",3.0552,11.6079
