"variable","percent.contribution","permutation.importance"
"bio13",4.325,1.8965
"bio14",12.2435,12.6367
"bio2",20.7631,15.5081
"bio4",0.0684,0.2253
"elevation",61.3464,68.7093
"ruggedness",0,0
"sand",0,0
"soc",1.2536,1.024
