LandCover_5_Shrubs,x,y
53.0,-110.20834215,31.87500255
20.0,-5.62500045000002,38.12500305
0.0,141.45834465,-9.37500075
21.0,-103.54167495,22.29166845
32.0,-113.12500905,34.79166945
0.0,-66.45833865,-54.37500435
0.0,-85.20834015,41.04166995
0.0,122.70834315,7.29166725
0.0,146.04167835,-6.45833385
68.0,134.79167745,-31.87500255
0.0,149.79167865,-21.87500175
16.0,-111.04167555,34.79166945
0.0,86.04167355,51.45833745
65.0,-1.87500015000001,38.12500305
44.0,122.29167645,-30.62500245
0.0,95.62500765,25.20833535
0.0,1.87500014999998,47.70833715
0.0,113.12500905,2.70833354999999
0.0,123.95834325,0.208333350000004
0.0,112.70834235,3.12500025
0.0,-127.29167685,50.20833735
25.0,141.04167795,-8.95833405
0.0,15.20833455,37.29166965
0.0,140.20834455,-36.04166955
0.0,11.04166755,43.12500345
0.0,142.29167805,-8.12500065
0.0,148.12501185,-42.29167005
0.0,141.45834465,-36.04166955
0.0,26.45833545,37.29166965
12.0,-73.12500585,-38.54166975
0.0,143.95834485,-13.54166775
0.0,134.79167745,-6.87500055
0.0,92.70834075,13.54166775
0.0,173.95834725,-34.79166945
0.0,132.29167725,-11.87500095
0.0,13.95833445,37.70833635
0.0,120.62500965,-9.79166745000001
0.0,115.20834255,-28.54166895
50.0,-71.04167235,-41.45833665
0.0,149.37501195,-21.04166835
0.0,137.70834435,-30.62500245
41.0,-71.04167235,-42.29167005
42.0,-102.70834155,30.20833575
0.0,111.45834225,21.87500175
0.0,115.62500925,-31.45833585
0.0,153.12501225,-28.12500225
15.0,-110.20834215,34.37500275
15.0,-108.95834205,29.79166905
37.0,150.20834535,-23.95833525
16.0,143.12501145,-6.04166715000001
0.0,111.45834225,38.54166975
0.0,101.45834145,20.62500165
0.0,97.29167445,53.54167095
8.0,98.12500785,18.95833485
0.0,120.62500965,-7.29166725
100.0,-102.29167485,27.70833555
0.0,138.54167775,56.87500455
34.0,14.79166785,66.87500535
0.0,-89.79167385,37.70833635
0.0,-111.04167555,45.62500365
0.0,128.12501025,-32.29166925
51.0,130.20834375,-29.37500235
0.0,-42.70833675,63.12500505
0.0,136.04167755,-34.37500275
0.0,47.70833715,41.04166995
17.0,111.04167555,31.45833585
0.0,153.12501225,-26.45833545
0.0,150.20834535,-21.45833505
0.0,147.70834515,-43.12500345
34.0,-111.87500895,40.20833655
0.0,98.54167455,1.04166675
0.0,116.04167595,-34.79166945
0.0,12.70833435,56.04167115
0.0,98.95834125,1.87500014999999
0.0,110.20834215,53.12500425
0.0,135.62501085,33.12500265
0.0,98.12500785,3.12500025
0.0,-98.12500785,16.04166795
0.0,141.04167795,-35.20833615
0.0,111.04167555,-1.04166675
0.0,134.37501075,-5.20833375000001
0.0,-99.79167465,18.54166815
0.0,101.45834145,-1.87500015000001
3.0,93.12500745,22.70833515
0.0,109.79167545,24.37500195
0.0,100.20834135,6.45833385
0.0,-156.04167915,65.62500525
0.0,143.95834485,-14.37500115
27.0,102.29167485,24.79166865
69.0,118.54167615,-29.79166905
0.0,146.87501175,-6.45833385
0.0,75.20833935,11.87500095
0.0,100.62500805,-1.04166675
65.0,136.45834425,-32.29166925
0.0,145.62501165,-37.70833635
0.0,80.20833975,11.87500095
0.0,16.87500135,56.87500455
0.0,-61.45833825,48.95833725
0.0,176.04168075,-36.45833625
0.0,138.54167775,-16.45833465
0.0,79.79167305,6.45833385
53.0,122.29167645,-31.45833585
0.0,-73.12500585,-40.62500325
0.0,143.95834485,-7.70833395
0.0,-71.87500575,-43.12500345
0.0,100.20834135,0.625000049999997
0.0,89.37500715,23.12500185
0.0,-76.87500615,38.95833645
11.0,-101.45834145,33.95833605
0.0,-89.79167385,14.79166785
0.0,79.37500635,30.62500245
0.0,99.37500795,8.95833404999999
0.0,98.95834125,8.54166735
0.0,121.45834305,-34.37500275
23.0,-108.95834205,33.54166935
0.0,113.54167575,1.45833345
24.0,143.95834485,-6.04166715000001
