LandCover_2_Evergreeenbroadleaf,x,y
0.0,139.79167785,-16.87500135
0.0,-3.12500025,36.45833625
0.0,-101.45834145,26.87500215
0.0,-96.04167435,39.37500315
0.0,-107.70834195,28.95833565
0.0,120.62500965,-30.20833575
0.0,-71.04167235,-41.45833665
0.0,136.45834425,36.04166955
24.0,106.45834185,15.20833455
0.0,-118.54167615,33.95833605
86.0,101.04167475,5.62500045
0.0,138.54167775,-32.29166925
0.0,142.29167805,-34.37500275
0.0,143.12501145,-37.70833635
0.0,140.62501125,-30.62500245
0.0,141.87501135,-16.45833465
0.0,121.45834305,-33.12500265
0.0,146.04167835,-16.87500135
0.0,-65.62500525,-53.95833765
0.0,72.70833915,18.12500145
0.0,103.95834165,3.12500025
0.0,-101.04167475,21.87500175
0.0,103.95834165,2.29166685
0.0,-87.70834035,39.79166985
0.0,105.62500845,30.20833575
0.0,167.70834675,-16.04166795
0.0,116.87500935,7.29166725
0.0,-1.87500015000001,38.12500305
0.0,27.70833555,39.79166985
0.0,-96.45834105,17.29166805
0.0,145.20834495,-14.79166785
0.0,153.54167895,-26.87500215
0.0,128.54167695,-7.70833395
0.0,-85.20834015,38.95833645
0.0,-100.20834135,16.87500135
48.0,98.95834125,3.12500025
54.0,136.87501095,-4.79166705
83.0,103.54167495,20.20833495
0.0,35.62500285,34.37500275
0.0,102.70834155,11.87500095
0.0,115.62500925,-7.29166725
85.0,96.45834105,26.04166875
60.0,112.29167565,1.04166675
0.0,137.29167765,-30.62500245
100.0,116.04167595,2.70833354999999
0.0,93.54167415,6.45833385
0.0,-95.20834095,37.70833635
0.0,167.70834675,-15.62500125
0.0,134.37501075,-32.70833595
0.0,121.04167635,-31.04166915
0.0,128.54167695,-8.54166735
0.0,120.62500965,-7.29166725
0.0,-111.87500895,43.12500345
0.0,123.12500985,-16.45833465
39.0,101.87500815,21.87500175
100.0,139.79167785,-7.70833395
0.0,109.37500875,49.79167065
0.0,144.79167825,61.04167155
0.0,101.87500815,13.54166775
80.0,113.12500905,-0.625000049999997
0.0,-106.45834185,26.04166875
0.0,-155.20834575,66.04167195
84.0,-73.12500585,-37.29166965
0.0,-103.95834165,23.54166855
94.0,146.87501175,-7.29166725
0.0,108.54167535,11.87500095
0.0,99.79167465,6.87500055
23.0,-98.12500785,21.04166835
0.0,92.70834075,29.37500235
100.0,112.70834235,2.29166685
0.0,165.20834655,-21.45833505
0.0,123.54167655,12.70833435
0.0,-0.208333350000004,36.04166955
0.0,26.87500215,39.37500315
0.0,-93.12500745,39.79166985
0.0,174.37501395,-35.20833615
0.0,-8.12500065,37.29166965
0.0,122.70834315,-1.87500015000001
0.0,-107.29167525,28.54166895
0.0,147.29167845,-33.54166935
97.0,145.62501165,-37.70833635
66.0,115.20834255,1.04166675
0.0,-96.87500775,30.20833575
0.0,96.04167435,20.20833495
0.0,141.87501135,-33.54166935
0.0,-111.87500895,46.04167035
0.0,121.45834305,-30.62500245
100.0,106.04167515,16.87500135
0.0,131.04167715,-7.29166725
23.0,146.87501175,-38.12500305
0.0,13.95833445,57.29167125
11.0,-91.04167395,13.95833445
0.0,127.29167685,2.29166685
0.0,-70.62500565,42.29167005
0.0,-112.70834235,41.87500335
13.0,145.62501165,-38.54166975
12.0,145.20834495,-15.62500125
0.0,100.62500805,4.37500034999999
91.0,153.12501225,-30.20833575
0.0,139.79167785,-8.54166735
0.0,-104.79167505,33.12500265
24.0,98.54167455,18.95833485
0.0,21.04166835,38.54166975
100.0,136.45834425,-4.37500035000001
0.0,-110.62500885,39.79166985
0.0,153.95834565,-28.54166895
63.0,101.45834145,20.20833495
8.0,149.37501195,-36.45833625
0.0,98.12500785,19.37500155
35.0,106.87500855,-7.29166725
46.0,-72.70833915,-42.29167005
0.0,106.45834185,-1.87500015000001
0.0,-95.20834095,38.54166975
0.0,-109.79167545,33.54166935
0.0,-100.62500805,33.95833605
0.0,123.12500985,-33.54166935
79.0,146.45834505,-41.45833665
15.0,116.87500935,-33.12500265
0.0,-71.04167235,-41.04166995
0.0,167.29168005,-21.45833505
0.0,95.62500765,17.29166805
0.0,11.04166755,58.54167135
24.0,98.95834125,11.45833425
0.0,98.54167455,24.37500195
69.0,-85.62500685,13.12500105
22.0,101.87500815,19.37500155
0.0,138.12501105,35.62500285
0.0,141.87501135,-10.62500085
26.0,94.37500755,23.54166855
0.0,148.95834525,-19.79166825
33.0,103.12500825,-3.95833365
62.0,106.87500855,16.45833465
100.0,113.12500905,0.208333350000004
21.0,-97.29167445,19.79166825
0.0,151.04167875,-28.95833565
0.0,114.79167585,-30.62500245
0.0,99.37500795,-0.208333350000004
32.0,101.87500815,21.45833505
41.0,100.62500805,20.62500165
0.0,129.79167705,28.54166895
0.0,123.12500985,-29.79166905
0.0,126.87501015,36.04166955
83.0,100.20834135,22.29166845
0.0,-99.79167465,20.62500165
0.0,132.70834395,-31.04166915
77.0,113.54167575,1.45833345
0.0,143.54167815,-17.29166805
0.0,-99.79167465,16.87500135
0.0,-73.54167255,-43.95833685
47.0,105.62500845,12.70833435
56.0,114.79167585,4.79166705
0.0,120.20834295,23.12500185
0.0,130.62501045,-26.87500215
8.0,-75.20833935,-50.20833735
0.0,119.79167625,28.54166895
51.0,137.29167765,-35.62500285
0.0,143.95834485,-14.79166785
0.0,148.12501185,-42.70833675
81.0,99.37500795,12.29166765
0.0,144.37501155,-32.70833595
0.0,-97.70834115,18.12500145
0.0,120.62500965,22.29166845
0.0,22.70833515,38.95833645
10.0,-71.87500575,-45.62500365
0.0,171.87501375,-33.95833605
61.0,150.62501205,-32.29166925
0.0,108.54167535,1.87500014999999
0.0,-96.45834105,31.45833585
0.0,131.45834385,-29.79166905
0.0,126.87501015,-8.54166735
58.0,113.54167575,-1.04166675
0.0,117.70834275,34.37500275
92.0,166.45834665,-21.87500175
0.0,22.29166845,36.87500295
0.0,104.37500835,13.54166775
0.0,-91.87500735,38.95833645
0.0,148.95834525,-20.62500165
100.0,97.70834115,2.70833354999999
0.0,133.54167735,-32.70833595
25.0,150.62501205,-24.79166865
4.0,141.87501135,-8.95833405
0.0,11.45833425,53.95833765
0.0,138.95834445,-36.04166955
0.0,102.29167485,13.54166775
0.0,110.20834215,18.12500145
0.0,141.87501135,-36.45833625
0.0,-2.29166685000001,55.20833775
0.0,8.54166734999998,37.70833635
26.0,92.70834075,12.29166765
13.0,-71.87500575,-46.87500375
7.0,88.54167375,21.87500175
0.0,22.70833515,37.29166965
60.0,167.29168005,-16.04166795
0.0,30.62500245,54.79167105
0.0,133.95834405,-33.12500265
0.0,74.37500595,13.12500105
0.0,144.79167825,-14.79166785
0.0,100.20834135,9.79166744999999
0.0,133.12501065,-12.29166765
0.0,100.62500805,13.12500105
0.0,116.04167595,-8.54166735
0.0,133.95834405,-31.87500255
0.0,-74.79167265,-43.54167015
0.0,150.20834535,-22.70833515
0.0,-96.04167435,32.70833595
0.0,122.29167645,-32.70833595
15.0,-73.12500585,-45.20833695
56.0,117.70834275,4.37500034999999
0.0,174.79168065,-37.29166965
0.0,108.95834205,14.37500115
94.0,114.37500915,1.45833345
96.0,103.54167495,11.45833425
0.0,-111.45834225,33.95833605
0.0,150.62501205,-25.62500205
44.0,-73.54167255,-41.87500335
0.0,13.95833445,55.20833775
0.0,-109.79167545,38.54166975
100.0,115.20834255,3.54166694999999
0.0,109.79167545,-7.70833395
100.0,119.79167625,-1.87500015000001
0.0,-108.95834205,31.04166915
0.0,125.20834335,25.20833535
0.0,118.95834285,-8.12500065
0.0,34.79166945,31.87500255
0.0,107.29167525,53.95833765
0.0,91.87500735,30.20833575
0.0,-67.29167205,-55.62500445
0.0,93.12500745,13.12500105
0.0,139.37501115,-33.95833605
0.0,119.37500955,-34.79166945
0.0,122.29167645,0.208333350000004
0.0,96.04167435,3.54166694999999
0.0,-100.62500805,24.79166865
0.0,123.54167655,1.04166675
0.0,-111.87500895,42.70833675
0.0,-110.20834215,31.04166915
0.0,110.20834215,40.20833655
69.0,146.87501175,-8.54166735
0.0,-100.62500805,26.45833545
0.0,-70.62500565,-38.54166975
0.0,75.62500605,33.54166935
0.0,128.95834365,28.95833565
0.0,12.70833435,63.54167175
100.0,146.87501175,-7.70833395
0.0,-1.04166675000002,55.20833775
0.0,-98.54167455,20.20833495
0.0,133.95834405,54.79167105
0.0,136.04167755,-12.70833435
0.0,148.54167855,-32.29166925
0.0,-5.62500045000002,35.62500285
24.0,-71.87500575,-42.70833675
0.0,80.20833975,10.62500085
0.0,87.29167365,21.45833505
47.0,149.37501195,-32.29166925
38.0,101.45834145,17.29166805
15.0,-73.12500585,-41.04166995
0.0,98.12500785,1.45833345
0.0,138.12501105,34.37500275
0.0,97.29167445,52.70833755
89.0,113.12500905,1.45833345
0.0,-3.54166695000001,53.54167095
0.0,93.95834085,13.54166775
0.0,25.62500205,41.87500335
73.0,103.12500825,20.20833495
0.0,-90.62500725,38.95833645
0.0,-1.04166675000002,54.37500435
100.0,150.20834535,-33.95833605
0.0,-87.70834035,14.37500115
32.0,106.04167515,-1.87500015000001
0.0,74.79167265,12.29166765
0.0,104.79167505,11.87500095
0.0,-71.87500575,-51.45833745
0.0,132.29167725,-11.04166755
0.0,167.70834675,-15.20833455
64.0,103.95834165,20.62500165
57.0,96.87500775,19.79166825
0.0,27.70833555,36.87500295
0.0,150.20834535,-24.37500195
0.0,149.79167865,-30.20833575
0.0,134.79167745,-31.04166915
0.0,159.79167945,-11.87500095
0.0,132.29167725,-31.45833585
0.0,140.62501125,36.87500295
0.0,79.37500635,7.29166725
0.0,120.20834295,1.45833345
0.0,-6.45833385,39.37500315
0.0,108.95834205,2.70833354999999
0.0,105.20834175,-6.45833385
0.0,93.12500745,8.95833404999999
0.0,156.87501255,-8.54166735
0.0,26.04166875,37.29166965
0.0,109.79167545,54.79167105
0.0,142.29167805,-33.12500265
71.0,102.29167485,21.04166835
0.0,101.04167475,24.79166865
100.0,99.37500795,1.87500014999999
0.0,118.95834285,4.79166705
0.0,123.95834325,-31.87500255
66.0,151.45834545,-33.12500265
25.0,146.87501175,-19.37500155
20.0,151.87501215,-30.62500245
0.0,-6.04166715000002,37.70833635
0.0,-97.70834115,17.70833475
92.0,113.12500905,-0.208333350000004
0.0,72.29167245,35.62500285
66.0,146.87501175,-43.54167015
0.0,137.70834435,-6.04166715000001
92.0,147.70834515,-36.45833625
0.0,176.87501415,-40.20833655
0.0,131.87501055,-6.04166715000001
0.0,135.20834415,-34.79166945
0.0,-88.54167375,35.62500285
0.0,-1.45833345,41.04166995
0.0,150.20834535,-28.95833565
8.0,147.29167845,-36.45833625
0.0,144.37501155,-16.04166795
0.0,106.04167515,3.12500025
52.0,116.04167595,-32.29166925
0.0,-103.12500825,22.29166845
0.0,-105.62500845,25.62500205
21.0,106.87500855,23.95833525
0.0,-101.87500815,19.37500155
0.0,-92.70834075,15.20833455
0.0,121.87500975,-34.37500275
5.0,116.04167595,-31.45833585
0.0,-1.45833345,50.62500405
84.0,95.20834095,24.37500195
100.0,164.79167985,-20.62500165
0.0,126.45834345,41.45833665
0.0,-104.79167505,41.87500335
0.0,126.87501015,26.04166875
0.0,147.29167845,-10.20833415
0.0,-103.95834165,44.79167025
0.0,-100.20834135,25.20833535
0.0,137.70834435,-32.70833595
0.0,23.54166855,38.95833645
34.0,-73.95833925,-45.20833695
72.0,145.20834495,-37.29166965
0.0,-89.79167385,38.12500305
0.0,-107.29167525,36.45833625
0.0,137.70834435,-34.37500275
0.0,-4.37500035000002,53.54167095
0.0,71.04167235,35.62500285
100.0,-91.04167395,16.04166795
32.0,103.12500825,21.87500175
57.0,111.45834225,1.87500014999999
0.0,138.95834445,-30.62500245
0.0,-71.04167235,-37.29166965
100.0,111.87500895,1.45833345
61.0,110.62500885,-0.208333350000004
0.0,120.20834295,-6.87500055
0.0,103.54167495,11.04166755
0.0,104.79167505,-2.70833355000001
0.0,152.70834555,-11.45833425
0.0,136.87501095,-32.29166925
29.0,-72.70833915,-48.95833725
0.0,123.95834325,-8.12500065
0.0,99.79167465,11.87500095
0.0,121.04167635,28.12500225
0.0,98.12500785,8.54166735
0.0,92.70834075,26.87500215
100.0,75.62500605,11.87500095
100.0,144.37501155,-6.04166715000001
0.0,107.70834195,13.95833445
0.0,143.95834485,-13.54166775
20.0,103.95834165,19.79166825
89.0,103.12500825,3.95833365
0.0,121.87500975,19.37500155
23.0,151.04167875,-30.62500245
52.0,146.45834505,-36.87500295
0.0,-102.29167485,29.79166905
21.0,107.29167525,11.87500095
0.0,108.95834205,14.79166785
0.0,-108.95834205,29.79166905
100.0,113.54167575,-0.208333350000004
34.0,108.12500865,15.62500125
0.0,-6.04166715000002,40.20833655
26.0,-101.04167475,17.70833475
0.0,-72.70833915,-49.37500395
0.0,142.29167805,-38.12500305
0.0,-116.87500935,36.87500295
0.0,74.37500595,12.70833435
0.0,151.04167875,-22.70833515
0.0,146.04167835,-17.29166805
0.0,115.62500925,-8.54166735
0.0,143.54167815,61.04167155
0.0,-107.29167525,26.45833545
0.0,89.37500715,27.70833555
74.0,103.95834165,18.54166815
45.0,101.45834145,22.29166845
77.0,93.54167415,24.37500195
27.0,99.79167465,-0.208333350000004
0.0,107.70834195,10.62500085
0.0,141.87501135,-11.45833425
0.0,126.45834345,-13.54166775
0.0,144.37501155,-38.12500305
0.0,123.95834325,-33.12500265
0.0,-1.87500015000001,52.70833755
0.0,141.04167795,-33.95833605
0.0,98.95834125,19.79166825
0.0,141.45834465,-37.29166965
88.0,102.29167485,12.70833435
0.0,72.70833915,17.70833475
0.0,36.04166955,51.04167075
0.0,-106.04167515,28.12500225
8.0,132.29167725,-11.45833425
0.0,9.79166744999998,37.29166965
0.0,111.04167555,19.37500155
51.0,166.87501335,-15.20833455
0.0,-111.45834225,46.04167035
92.0,149.79167865,-36.04166955
0.0,148.95834525,-35.20833615
0.0,107.29167525,-6.45833385
31.0,102.29167485,22.70833515
0.0,1.45833345,50.62500405
0.0,11.04166755,43.12500345
0.0,130.20834375,-27.29166885
35.0,149.37501195,-33.54166935
0.0,-108.54167535,31.45833585
0.0,-104.37500835,22.70833515
100.0,106.45834185,14.37500115
86.0,107.29167525,15.20833455
100.0,116.87500935,3.12500025
0.0,-102.29167485,26.87500215
0.0,146.87501175,-31.87500255
46.0,101.45834145,4.79166705
15.0,119.37500955,-34.37500275
0.0,88.54167375,22.70833515
94.0,117.29167605,6.45833385
0.0,141.45834465,59.79167145
0.0,128.54167695,-7.29166725
4.0,-89.79167385,14.79166785
0.0,14.37500115,57.29167125
0.0,86.87500695,21.04166835
0.0,146.04167835,-40.62500325
0.0,-109.37500875,31.45833585
81.0,101.04167475,-0.625000049999997
0.0,-75.20833935,40.20833655
0.0,143.12501145,-35.62500285
0.0,34.37500275,35.62500285
0.0,92.29167405,24.37500195
0.0,-70.62500565,-36.45833625
0.0,9.79166744999998,39.37500315
0.0,-102.29167485,29.37500235
100.0,148.12501185,-9.37500075
0.0,-6.45833385,37.29166965
0.0,119.37500955,-8.12500065
34.0,101.45834145,3.54166694999999
0.0,79.79167305,29.37500235
0.0,79.79167305,6.45833385
0.0,107.70834195,-2.29166685
0.0,103.12500825,23.95833525
57.0,110.62500885,-1.04166675
0.0,146.45834505,-41.04166995
0.0,115.62500925,-31.87500255
97.0,113.95834245,3.54166694999999
0.0,143.12501145,-3.12500025
66.0,168.12501345,-15.62500125
0.0,-65.62500525,52.70833755
49.0,116.45834265,-31.87500255
0.0,11.87500095,42.70833675
88.0,108.54167535,15.20833455
71.0,99.37500795,15.20833455
83.0,148.12501185,-41.87500335
0.0,-101.04167475,33.54166935
0.0,117.29167605,-32.29166925
0.0,123.95834325,-7.70833395
32.0,-73.95833925,-41.87500335
90.0,-82.70833995,8.95833404999999
0.0,105.62500845,51.87500415
0.0,-106.04167515,34.37500275
0.0,115.62500925,6.04166714999999
100.0,113.54167575,0.208333350000004
0.0,51.04167075,56.04167115
0.0,123.12500985,-30.62500245
0.0,116.04167595,6.45833385
89.0,114.79167585,3.12500025
0.0,51.04167075,54.79167105
0.0,106.45834185,34.79166945
0.0,136.04167755,-13.12500105
0.0,108.54167535,-0.208333350000004
0.0,97.70834115,8.12500065
0.0,-3.12500025,35.20833615
78.0,146.87501175,-36.87500295
0.0,96.04167435,23.95833525
0.0,-101.87500815,27.29166885
0.0,-101.04167475,18.12500145
0.0,116.87500935,-35.62500285
0.0,124.79167665,13.12500105
28.0,-100.20834135,25.62500205
0.0,-97.29167445,17.29166805
90.0,147.70834515,-42.29167005
0.0,79.79167305,29.79166905
0.0,-0.208333350000004,38.54166975
100.0,108.54167535,13.54166775
0.0,129.37501035,-27.70833555
32.0,91.04167395,25.62500205
0.0,25.62500205,39.37500315
0.0,-104.79167505,20.62500165
0.0,-5.62500045000002,38.54166975
0.0,166.87501335,-20.20833495
0.0,-106.45834185,36.04166955
89.0,113.95834245,3.95833365
46.0,143.54167815,-13.54166775
49.0,109.79167545,-7.29166725
0.0,-119.79167625,33.54166935
100.0,114.79167585,2.29166685
100.0,112.70834235,0.625000049999997
0.0,151.45834545,-10.20833415
0.0,-156.04167915,65.62500525
10.0,144.79167825,-37.29166965
0.0,146.45834505,-35.20833615
0.0,13.95833445,37.70833635
0.0,139.79167785,-31.87500255
4.0,135.62501085,-12.70833435
100.0,111.04167555,-0.625000049999997
0.0,166.87501335,-16.04166795
29.0,-105.20834175,20.62500165
0.0,92.29167405,11.45833425
0.0,31.04166915,62.29167165
32.0,-68.12500545,-54.79167105
0.0,105.20834175,-6.04166715000001
0.0,99.37500795,13.54166775
0.0,103.54167495,52.29167085
3.0,141.04167795,-37.70833635
24.0,147.29167845,-42.29167005
0.0,2.70833354999999,48.54167055
11.0,-94.79167425,39.79166985
1.0,135.62501085,-15.20833455
0.0,-100.62500805,21.45833505
0.0,-94.79167425,36.45833625
0.0,-108.95834205,37.29166965
0.0,105.62500845,20.20833495
58.0,146.45834505,-6.87500055
0.0,123.95834325,-5.62500045
0.0,93.95834085,31.04166915
0.0,106.04167515,20.62500165
0.0,89.37500715,23.12500185
0.0,-121.04167635,38.54166975
0.0,-100.62500805,20.62500165
0.0,-101.87500815,20.20833495
0.0,-85.20834015,43.12500345
0.0,143.54167815,59.79167145
11.0,148.95834525,-24.79166865
100.0,115.20834255,4.79166705
0.0,129.37501035,28.95833565
0.0,106.04167515,18.54166815
0.0,-108.95834205,33.12500265
0.0,-83.54167335,40.62500325
34.0,-99.37500795,23.95833525
