soiltype_mostprobable,x,y
255.0,161.04167955,-10.62500085
18.0,121.04167635,-30.62500245
3.0,98.54167455,3.12500025
255.0,-72.70833915,-50.20833735
255.0,143.12501145,-9.37500075
255.0,156.87501255,-8.95833405
8.0,70.20833895,36.04166955
10.0,103.12500825,3.12500025
16.0,-99.37500795,23.54166855
255.0,133.54167735,-32.70833595
6.0,109.79167545,32.70833595
255.0,99.79167465,11.04166755
6.0,-83.95834005,9.37500075
18.0,21.45833505,38.12500305
20.0,-101.87500815,21.04166835
18.0,74.79167265,33.12500265
255.0,108.54167535,19.79166825
14.0,98.95834125,1.45833345
16.0,-100.20834135,23.95833525
255.0,167.70834675,-16.87500135
4.0,139.37501115,-17.70833475
3.0,-73.12500585,-45.20833695
14.0,137.70834435,-5.20833375000001
22.0,132.70834395,-12.29166765
255.0,150.20834535,-36.45833625
255.0,3.54166694999998,37.29166965
29.0,151.87501215,-26.45833545
11.0,136.87501095,-16.04166795
6.0,9.79166744999998,56.87500455
16.0,-109.79167545,29.79166905
10.0,116.04167595,3.54166694999999
18.0,-113.12500905,35.20833615
255.0,13.54166775,55.20833775
255.0,113.95834245,21.87500175
255.0,-115.62500925,61.04167155
18.0,117.29167605,-32.29166925
15.0,-97.70834115,38.95833645
255.0,137.29167765,-15.62500125
255.0,126.87501015,26.87500215
11.0,105.20834175,9.37500075
7.0,-93.12500745,39.37500315
6.0,102.29167485,19.37500155
11.0,106.45834185,10.20833415
18.0,148.54167855,-34.79166945
19.0,111.45834225,-0.625000049999997
6.0,-71.04167235,-54.37500435
255.0,101.45834145,-3.12500025
6.0,149.79167865,-33.95833605
255.0,136.87501095,-11.45833425
14.0,99.79167465,-0.208333350000004
10.0,101.87500815,4.37500034999999
0.0,100.20834135,7.29166725
6.0,95.62500765,26.04166875
6.0,114.79167585,-26.87500215
16.0,98.54167455,20.62500165
18.0,-92.29167405,16.45833465
11.0,100.20834135,13.95833445
16.0,100.20834135,29.79166905
3.0,-74.37500595,-45.20833695
6.0,166.45834665,-21.87500175
18.0,-81.04167315,40.20833655
255.0,132.70834395,-10.62500085
19.0,112.29167565,-0.208333350000004
15.0,-123.12500985,38.95833645
10.0,115.62500925,-3.12500025
18.0,-98.12500785,29.79166905
255.0,130.20834375,34.37500275
255.0,118.12500945,-7.70833395
6.0,-136.04167755,61.45833825
16.0,-110.62500885,33.12500265
255.0,121.04167635,-7.70833395
18.0,-93.95834085,38.95833645
0.0,124.79167665,8.54166735
255.0,112.70834235,-5.62500045
0.0,105.62500845,15.20833455
255.0,100.62500805,2.70833354999999
255.0,173.95834725,-34.79166945
255.0,-36.87500295,66.04167195
18.0,135.20834415,-32.70833595
16.0,101.45834145,35.20833615
6.0,108.54167535,11.45833425
18.0,151.87501215,-25.62500205
18.0,0.208333349999975,47.29167045
5.0,-101.04167475,25.62500205
4.0,118.12500945,-31.87500255
255.0,79.37500635,9.37500075
255.0,87.29167365,21.04166835
255.0,147.70834515,-19.37500155
255.0,155.20834575,-7.70833395
255.0,146.04167835,-41.04166995
0.0,99.79167465,22.70833515
6.0,-72.29167245,-49.37500395
6.0,-6.45833385,39.79166985
255.0,153.12501225,-25.62500205
255.0,9.79166744999998,40.20833655
3.0,-71.04167235,-37.29166965
6.0,107.29167525,15.62500125
29.0,79.79167305,10.62500085
255.0,136.45834425,-15.62500125
11.0,95.20834095,16.04166795
255.0,113.95834245,4.79166705
255.0,-71.87500575,-40.62500325
255.0,119.37500955,-10.20833415
255.0,124.37500995,24.79166865
15.0,-101.04167475,42.70833675
18.0,89.37500715,27.29166885
6.0,114.37500915,1.04166675
0.0,105.20834175,19.37500155
11.0,95.62500765,16.45833465
16.0,-2.70833355000002,36.87500295
18.0,146.87501175,-33.95833605
0.0,-77.70833955,38.12500305
255.0,165.62501325,-21.04166835
18.0,-104.37500835,20.20833495
255.0,151.45834545,-8.95833405
255.0,109.37500875,13.12500105
255.0,118.12500945,0.625000049999997
255.0,150.62501205,-35.62500285
0.0,98.12500785,20.62500165
20.0,-100.20834135,20.20833495
255.0,136.45834425,-11.45833425
16.0,-99.37500795,23.95833525
255.0,14.79166785,54.37500435
24.0,-105.20834175,24.79166865
255.0,146.45834505,-18.12500145
255.0,167.70834675,-28.95833565
0.0,-85.20834015,29.79166905
10.0,121.04167635,0.625000049999997
18.0,-104.79167505,19.79166825
6.0,107.29167525,14.37500115
6.0,-4.37500035000002,38.95833645
255.0,134.79167745,-6.04166715000001
6.0,138.54167775,-31.04166915
18.0,130.20834375,-15.62500125
0.0,99.79167465,21.87500175
6.0,108.12500865,12.29166765
29.0,142.70834475,-34.37500275
255.0,116.04167595,-8.54166735
18.0,-112.70834235,35.20833615
255.0,141.45834465,-13.95833445
6.0,130.62501045,-26.87500215
6.0,99.37500795,23.95833525
20.0,-100.20834135,22.70833515
255.0,148.12501185,-19.37500155
255.0,129.79167705,-13.54166775
255.0,-73.54167255,-44.37500355
255.0,132.29167725,-11.87500095
6.0,-159.79167945,66.87500535
6.0,141.87501135,-32.70833595
6.0,116.45834265,-29.79166905
255.0,121.04167635,19.37500155
255.0,148.12501185,-42.70833675
255.0,146.04167835,-8.95833405
24.0,-106.45834185,27.70833555
18.0,-5.62500045000002,39.37500315
14.0,105.62500845,-3.54166695000001
255.0,136.87501095,-11.04166755
6.0,112.29167565,31.04166915
3.0,174.79168065,-37.29166965
255.0,80.20833975,10.62500085
17.0,135.62501085,-13.12500105
255.0,126.87501015,-8.12500065
0.0,96.45834105,22.29166845
255.0,98.95834125,6.87500055
6.0,106.87500855,14.37500115
6.0,13.54166775,57.29167125
255.0,121.45834305,-8.95833405
255.0,122.29167645,-34.37500275
255.0,166.45834665,-21.45833505
6.0,-72.29167245,-48.12500385
18.0,-88.12500705,33.12500265
255.0,74.37500595,13.12500105
16.0,-100.62500805,25.62500205
6.0,110.20834215,23.54166855
255.0,151.04167875,-22.70833515
4.0,130.62501045,-29.79166905
255.0,120.62500965,21.45833505
255.0,-108.95834205,23.54166855
18.0,-98.95834125,30.20833575
6.0,-92.70834075,15.62500125
29.0,151.45834545,-27.29166885
255.0,121.45834305,-10.62500085
16.0,92.29167405,28.12500225
29.0,-121.87500975,38.95833645
6.0,146.87501175,-8.12500065
255.0,-73.95833925,-38.12500305
6.0,-1.45833345,52.70833755
6.0,97.29167445,20.20833495
18.0,0.625000049999983,52.70833755
6.0,97.29167445,52.70833755
18.0,138.54167775,-32.70833595
12.0,138.54167775,-8.12500065
10.0,101.45834145,4.79166705
15.0,-112.29167565,48.95833725
255.0,126.45834345,-13.54166775
10.0,113.12500905,-0.208333350000004
24.0,-71.04167235,-41.45833665
15.0,-118.12500945,34.37500275
6.0,38.12500305,39.79166985
255.0,120.62500965,-8.95833405
14.0,143.54167815,-3.95833365
0.0,99.37500795,17.29166805
0.0,121.87500975,18.95833485
255.0,146.04167835,-17.29166805
6.0,-71.45833905,-45.20833695
24.0,-102.29167485,29.37500235
18.0,-110.62500885,32.29166925
24.0,-107.70834195,27.70833555
15.0,-101.04167475,33.54166935
19.0,114.37500915,1.45833345
6.0,104.37500835,20.20833495
