LandCover_1_Needleleaf,x,y
0.0,149.79167865,-25.20833535
0.0,115.20834255,-0.208333350000004
0.0,129.37501035,-13.95833445
0.0,-100.62500805,42.70833675
0.0,16.45833465,39.79166985
0.0,-4.79166705,39.79166985
0.0,-105.62500845,43.12500345
0.0,121.45834305,-6.87500055
0.0,133.54167735,-1.04166675
0.0,-6.87500055000001,38.12500305
0.0,152.70834555,-29.37500235
0.0,-92.70834075,16.87500135
0.0,109.79167545,19.37500155
0.0,109.79167545,-7.70833395
0.0,97.29167445,3.95833365
0.0,28.12500225,50.20833735
0.0,118.95834285,24.79166865
0.0,96.45834105,19.79166825
0.0,105.20834175,-0.208333350000004
0.0,104.37500835,18.54166815
0.0,114.79167585,3.95833365
0.0,136.87501095,-32.70833595
0.0,129.37501035,32.29166925
0.0,135.20834415,-33.54166935
0.0,142.29167805,-8.95833405
0.0,92.70834075,23.95833525
0.0,103.12500825,11.04166755
0.0,149.79167865,-21.04166835
0.0,149.79167865,-34.79166945
0.0,92.29167405,11.04166755
0.0,-2.70833355000002,53.54167095
0.0,147.29167845,-18.95833485
5.0,119.37500955,25.62500205
0.0,143.54167815,-13.54166775
0.0,23.54166855,38.54166975
0.0,18.12500145,-33.54166935
0.0,-100.62500805,24.37500195
0.0,122.29167645,-30.20833575
0.0,107.70834195,15.62500125
0.0,97.70834115,8.54166735
0.0,79.37500635,8.12500065
0.0,117.29167605,2.29166685
0.0,27.70833555,42.70833675
0.0,119.79167625,15.20833455
0.0,141.04167795,-37.70833635
7.0,9.79166744999998,52.70833755
0.0,143.95834485,-8.12500065
0.0,95.20834095,24.37500195
0.0,152.29167885,-28.54166895
0.0,137.29167765,-32.29166925
0.0,-101.04167475,22.29166845
0.0,-99.37500795,30.62500245
66.0,-108.12500865,33.12500265
0.0,141.04167795,-32.29166925
0.0,132.70834395,-4.37500035000001
0.0,130.20834375,-7.70833395
0.0,106.45834185,-3.54166695000001
0.0,-87.29167365,43.95833685
0.0,105.62500845,13.54166775
6.0,-76.04167275,39.79166985
0.0,93.12500745,23.54166855
0.0,107.70834195,13.95833445
0.0,141.04167795,-32.70833595
0.0,136.87501095,-4.79166705
0.0,146.04167835,-33.12500265
5.0,1.45833345,41.45833665
0.0,144.79167825,-36.04166955
0.0,149.37501195,-34.79166945
0.0,124.37500995,-15.20833455
0.0,-105.62500845,34.79166945
0.0,131.87501055,-6.87500055
0.0,166.87501335,-15.62500125
0.0,137.29167765,-12.29166765
0.0,111.45834225,22.29166845
0.0,-101.04167475,33.54166935
0.0,136.87501095,-32.29166925
0.0,-93.54167415,39.79166985
0.0,148.12501185,-36.04166955
0.0,122.70834315,-31.45833585
0.0,118.95834285,-29.79166905
2.0,36.04166955,36.45833625
0.0,136.04167755,-31.87500255
0.0,-104.37500835,20.20833495
0.0,146.87501175,-38.95833645
0.0,145.20834495,-16.87500135
0.0,38.12500305,39.37500315
0.0,97.29167445,18.54166815
0.0,79.79167305,11.04166755
0.0,116.04167595,2.29166685
4.0,104.37500835,21.45833505
0.0,135.20834415,-34.37500275
0.0,104.37500835,-3.12500025
0.0,26.04166875,38.12500305
0.0,111.04167555,20.20833495
4.0,173.95834725,-35.20833615
0.0,119.37500955,-34.79166945
5.0,-88.54167375,46.45833705
0.0,-2.29166685000001,56.45833785
0.0,121.04167635,1.45833345
0.0,144.79167825,-16.04166795
0.0,121.04167635,28.12500225
0.0,-91.87500735,17.29166805
0.0,145.20834495,-17.29166805
0.0,-101.04167475,33.95833605
0.0,85.20834015,28.54166895
0.0,124.37500995,6.04166714999999
0.0,16.45833465,54.79167105
0.0,143.95834485,-6.04166715000001
0.0,48.95833725,54.79167105
0.0,157.29167925,-8.95833405
0.0,114.37500915,3.54166694999999
4.0,-97.70834115,18.95833485
0.0,138.54167775,-32.70833595
11.0,106.87500855,23.54166855
100.0,95.20834095,53.54167095
0.0,99.79167465,22.70833515
0.0,128.95834365,-6.87500055
0.0,125.62501005,33.54166935
0.0,108.95834205,12.29166765
0.0,93.95834085,25.20833535
0.0,-119.79167625,33.54166935
0.0,151.04167875,-9.79166745000001
0.0,98.95834125,1.87500014999999
0.0,130.20834375,-29.37500235
0.0,113.12500905,2.70833354999999
0.0,122.70834315,31.04166915
0.0,144.79167825,-42.29167005
0.0,95.20834095,19.37500155
0.0,101.45834145,16.04166795
0.0,149.79167865,-36.04166955
0.0,120.20834295,-6.04166715000001
0.0,141.87501135,-8.95833405
0.0,-105.62500845,26.45833545
0.0,101.45834145,-1.87500015000001
0.0,143.12501145,-38.54166975
0.0,91.45834065,28.54166895
19.0,117.70834275,29.37500235
0.0,124.37500995,-8.54166735
0.0,93.54167415,23.54166855
0.0,103.54167495,37.70833635
0.0,115.20834255,-6.45833385
0.0,98.95834125,23.95833525
0.0,143.54167815,-35.20833615
0.0,103.95834165,-5.62500045
0.0,144.37501155,-6.04166715000001
0.0,-74.79167265,38.54166975
0.0,-73.54167255,-38.12500305
15.0,101.04167475,23.12500185
0.0,-73.95833925,-45.20833695
0.0,11.45833425,53.54167095
0.0,116.45834265,3.95833365
0.0,-91.45834065,16.87500135
0.0,114.37500915,2.29166685
0.0,165.62501325,-21.87500175
0.0,136.87501095,-11.87500095
0.0,136.04167755,-14.79166785
0.0,79.37500635,31.04166915
16.0,-98.12500785,20.20833495
0.0,133.12501065,-4.37500035000001
0.0,128.95834365,28.95833565
0.0,143.54167815,-30.62500245
6.0,-98.95834125,22.29166845
4.0,102.29167485,21.45833505
0.0,99.79167465,11.04166755
0.0,88.54167375,21.45833505
0.0,155.62501245,-7.29166725
0.0,26.45833545,42.70833675
0.0,99.79167465,21.87500175
0.0,109.37500875,23.95833525
0.0,93.95834085,7.70833395
0.0,-2.29166685000001,41.04166995
0.0,115.62500925,-8.54166735
0.0,153.12501225,-30.62500245
0.0,117.70834275,-8.95833405
0.0,49.79167065,55.20833775
0.0,-71.45833905,-41.45833665
0.0,106.45834185,13.12500105
0.0,111.45834225,26.45833545
0.0,101.04167475,7.29166725
0.0,105.62500845,10.62500085
0.0,23.12500185,37.29166965
0.0,-101.04167475,25.20833535
0.0,101.04167475,18.12500145
0.0,-91.87500735,39.79166985
0.0,106.87500855,16.87500135
0.0,96.45834105,27.29166885
0.0,107.29167525,12.29166765
0.0,102.70834155,19.37500155
0.0,106.04167515,-6.45833385
0.0,-6.04166715000002,50.20833735
0.0,85.62500685,19.79166825
0.0,106.45834185,-6.45833385
0.0,97.29167445,4.79166705
27.0,28.12500225,36.87500295
0.0,115.20834255,1.04166675
0.0,118.12500945,-34.37500275
0.0,146.45834505,-18.95833485
0.0,-101.04167475,27.29166885
0.0,102.29167485,18.95833485
0.0,0.625000049999983,41.45833665
0.0,147.29167845,-8.54166735
0.0,102.29167485,3.54166694999999
0.0,101.45834145,21.04166835
0.0,-72.29167245,-46.45833705
0.0,113.95834245,2.70833354999999
0.0,117.70834275,31.87500255
0.0,93.12500745,23.95833525
0.0,141.87501135,-16.04166795
0.0,118.12500945,1.04166675
0.0,51.04167075,56.04167115
0.0,-2.70833355000002,36.87500295
0.0,107.29167525,-6.87500055
0.0,-142.29167805,59.79167145
0.0,99.79167465,23.95833525
0.0,148.54167855,-33.12500265
0.0,117.29167605,-33.95833605
0.0,151.04167875,-30.62500245
0.0,142.29167805,-33.95833605
0.0,-109.79167545,38.54166975
0.0,103.54167495,11.04166755
43.0,136.45834425,36.04166955
0.0,17.70833475,-33.12500265
0.0,98.95834125,12.70833435
0.0,139.79167785,-8.54166735
0.0,122.70834315,30.20833575
0.0,-96.87500775,39.79166985
0.0,139.37501115,-33.54166935
0.0,106.04167515,-2.29166685
0.0,110.20834215,24.37500195
0.0,135.62501085,-33.95833605
0.0,92.70834075,26.04166875
0.0,106.87500855,14.79166785
0.0,174.37501395,-37.29166965
0.0,155.20834575,-7.70833395
0.0,13.54166775,58.12500465
0.0,147.29167845,-19.37500155
0.0,-103.12500825,19.79166825
0.0,146.04167835,-6.87500055
16.0,108.12500865,15.20833455
0.0,131.87501055,-6.04166715000001
0.0,165.62501325,-22.29166845
0.0,12.29166765,56.04167115
0.0,115.20834255,-34.37500275
0.0,113.95834245,0.625000049999997
0.0,134.37501075,-5.20833375000001
0.0,151.45834545,-33.12500265
0.0,102.70834155,2.70833354999999
0.0,147.29167845,-34.37500275
0.0,143.12501145,-3.12500025
0.0,136.45834425,-13.54166775
0.0,116.45834265,5.20833374999999
0.0,-73.54167255,42.70833675
0.0,-74.79167265,-43.54167015
0.0,103.54167495,11.87500095
0.0,123.12500985,0.625000049999997
0.0,110.62500885,18.54166815
0.0,-94.79167425,39.79166985
0.0,121.04167635,-32.29166925
0.0,130.20834375,-27.70833555
5.0,-1.04166675000002,40.20833655
0.0,106.87500855,12.29166765
0.0,-71.04167235,-40.62500325
0.0,120.20834295,-10.62500085
0.0,106.87500855,15.62500125
0.0,127.70834355,-7.70833395
0.0,-158.54167935,62.29167165
0.0,125.20834335,25.20833535
0.0,103.95834165,-2.70833355000001
5.0,-138.95834445,64.37500515
0.0,26.45833545,38.95833645
0.0,109.79167545,32.70833595
0.0,133.95834405,-6.87500055
0.0,145.20834495,-15.62500125
0.0,127.29167685,-7.29166725
0.0,146.87501175,-41.45833665
0.0,123.54167655,-16.45833465
6.0,96.87500775,26.87500215
0.0,114.37500915,-0.208333350000004
4.0,22.70833515,37.29166965
0.0,153.12501225,47.70833715
13.0,-117.70834275,33.95833605
0.0,117.29167605,6.45833385
0.0,133.12501065,-31.87500255
0.0,93.54167415,23.95833525
0.0,118.54167615,-2.29166685
0.0,150.20834535,-28.95833565
0.0,148.54167855,-31.45833585
0.0,132.70834395,-10.62500085
16.0,-103.54167495,23.12500185
0.0,81.04167315,16.04166795
0.0,115.62500925,3.95833365
0.0,112.29167565,31.04166915
36.0,-120.20834295,38.12500305
0.0,165.20834655,-21.04166835
0.0,93.12500745,13.95833445
0.0,105.20834175,31.04166915
0.0,129.37501035,-31.87500255
0.0,-86.45834025,42.29167005
0.0,79.37500635,7.70833395
0.0,107.70834195,21.04166835
0.0,-105.62500845,21.04166835
0.0,10.20833415,56.45833785
0.0,148.54167855,-31.87500255
0.0,-111.04167555,38.12500305
0.0,152.29167885,-31.45833585
0.0,153.12501225,-28.12500225
0.0,-82.29167325,42.70833675
9.0,98.12500785,19.79166825
0.0,-1.45833345,50.62500405
0.0,142.29167805,-32.70833595
0.0,117.70834275,-35.20833615
0.0,116.45834265,-2.70833355000001
0.0,143.54167815,-8.12500065
0.0,103.54167495,18.54166815
0.0,141.45834465,-34.79166945
0.0,136.45834425,-30.62500245
0.0,-108.95834205,23.12500185
6.0,-74.79167265,40.62500325
0.0,113.95834245,21.87500175
0.0,-101.87500815,20.20833495
0.0,135.62501085,33.12500265
0.0,-107.70834195,29.37500235
0.0,116.04167595,6.45833385
0.0,111.04167555,-8.12500065
0.0,116.04167595,-3.54166695000001
0.0,-6.87500055000001,40.20833655
38.0,-109.37500875,31.87500255
0.0,-68.95833885,-55.62500445
0.0,141.87501135,-31.45833585
0.0,92.70834075,13.54166775
0.0,120.20834295,-6.87500055
0.0,7.29166724999999,37.29166965
21.0,98.54167455,53.12500425
0.0,-99.79167465,19.37500155
0.0,103.95834165,2.29166685
0.0,106.04167515,24.37500195
0.0,-71.87500575,-45.62500365
0.0,175.20834735,-38.12500305
1.0,99.37500795,23.95833525
0.0,101.87500815,4.37500034999999
18.0,-99.79167465,24.37500195
0.0,136.04167755,-32.70833595
4.0,-106.45834185,23.95833525
0.0,132.29167725,-11.04166755
0.0,98.95834125,2.70833354999999
28.0,111.45834225,21.87500175
0.0,24.79166865,34.79166945
0.0,-71.87500575,-51.87500415
0.0,98.95834125,19.37500155
0.0,99.79167465,-0.625000049999997
0.0,122.70834315,14.79166785
0.0,128.12501025,-8.54166735
0.0,-72.70833915,-44.37500355
0.0,-101.04167475,24.79166865
0.0,151.04167875,-28.12500225
0.0,141.87501135,-35.62500285
0.0,111.04167555,1.45833345
0.0,153.54167895,-11.87500095
0.0,140.62501125,-33.95833605
0.0,159.79167945,-11.04166755
0.0,146.45834505,-42.29167005
0.0,110.20834215,0.625000049999997
0.0,144.37501155,-14.37500115
0.0,110.62500885,28.54166895
0.0,27.70833555,36.87500295
0.0,116.04167595,3.54166694999999
0.0,137.29167765,-34.37500275
0.0,103.54167495,11.45833425
20.0,-122.70834315,40.20833655
0.0,-73.54167255,-42.70833675
0.0,8.54166734999998,37.29166965
0.0,146.04167835,-7.29166725
0.0,116.87500935,-30.20833575
0.0,-100.20834135,26.87500215
0.0,142.29167805,-11.04166755
0.0,-117.29167605,33.95833605
0.0,96.87500775,25.62500205
0.0,138.12501105,-8.12500065
6.0,81.45833985,16.45833465
0.0,99.79167465,16.45833465
0.0,130.20834375,-14.79166785
0.0,150.20834535,-34.79166945
0.0,-123.54167655,38.54166975
0.0,99.37500795,2.29166685
0.0,-1.45833345,50.20833735
0.0,-101.87500815,27.70833555
0.0,21.87500175,43.12500345
0.0,113.95834245,4.79166705
0.0,88.12500705,22.70833515
0.0,118.54167615,-30.62500245
0.0,133.54167735,-31.45833585
0.0,111.45834225,1.87500014999999
0.0,118.54167615,-8.95833405
0.0,14.79166785,69.37500555
0.0,-111.45834225,46.04167035
0.0,92.70834075,24.37500195
0.0,118.95834285,-4.79166705
0.0,112.29167565,-0.208333350000004
4.0,103.95834165,19.37500155
0.0,-4.79166705,51.04167075
0.0,137.70834435,-36.04166955
0.0,156.87501255,-8.54166735
0.0,137.29167765,-8.54166735
0.0,134.79167745,-33.95833605
0.0,-143.12501145,59.79167145
0.0,105.62500845,13.12500105
34.0,-102.70834155,20.62500165
0.0,147.29167845,-41.45833665
0.0,107.70834195,14.79166785
0.0,141.87501135,-34.79166945
0.0,121.87500975,11.04166755
0.0,-71.45833905,-38.54166975
0.0,9.79166744999998,56.87500455
0.0,138.95834445,-8.12500065
0.0,147.29167845,-40.20833655
0.0,147.29167845,-32.29166925
0.0,153.54167895,-26.87500215
0.0,-70.62500565,-40.62500325
0.0,102.70834155,11.45833425
0.0,116.87500935,-33.12500265
0.0,115.20834255,-32.70833595
0.0,114.37500915,-28.12500225
0.0,110.20834215,20.20833495
0.0,115.20834255,0.208333350000004
0.0,-103.12500825,30.20833575
0.0,-101.87500815,21.04166835
0.0,22.29166845,40.20833655
0.0,96.04167435,3.54166694999999
0.0,147.29167845,-42.29167005
0.0,147.29167845,-36.87500295
0.0,-100.62500805,26.04166875
0.0,136.87501095,-12.70833435
0.0,-121.87500975,36.04166955
0.0,167.70834675,-15.62500125
0.0,122.29167645,-32.70833595
0.0,104.79167505,30.20833575
0.0,16.87500135,57.70833795
25.0,27.29166885,39.37500315
0.0,-83.54167335,42.29167005
0.0,118.95834285,-30.20833575
16.0,-101.87500815,28.95833565
0.0,-71.87500575,-39.37500315
0.0,95.20834095,25.62500205
0.0,99.37500795,22.70833515
0.0,149.79167865,-23.12500185
0.0,-102.29167485,21.04166835
0.0,142.29167805,-11.45833425
15.0,-98.12500785,19.79166825
0.0,100.62500805,18.95833485
0.0,117.29167605,23.12500185
0.0,95.62500765,26.45833545
0.0,143.12501145,-37.70833635
0.0,123.54167655,24.37500195
0.0,115.62500925,-3.12500025
0.0,-72.29167245,-39.79166985
0.0,-94.79167425,17.29166805
0.0,-96.45834105,31.04166915
0.0,-4.37500035000002,51.87500415
0.0,136.04167755,-31.45833585
0.0,106.45834185,10.20833415
0.0,123.95834325,-5.62500045
0.0,-110.62500885,47.70833715
0.0,114.79167585,-33.95833605
0.0,151.87501215,-31.45833585
0.0,101.87500815,6.04166714999999
0.0,-3.12500025,37.29166965
0.0,-1.45833345,51.45833745
0.0,104.79167505,12.29166765
10.0,93.54167415,22.70833515
0.0,139.37501115,-17.29166805
0.0,146.04167835,-18.54166815
0.0,144.79167825,-32.70833595
0.0,122.29167645,-33.95833605
0.0,-72.70833915,-48.95833725
16.0,-99.79167465,23.95833525
0.0,101.45834145,17.29166805
23.0,-92.70834075,17.29166805
0.0,-72.29167245,-50.20833735
0.0,133.12501065,-12.70833435
0.0,-71.45833905,-44.79167025
0.0,3.54166694999998,39.79166985
0.0,-107.29167525,28.95833565
0.0,99.37500795,11.45833425
0.0,-98.54167455,30.20833575
33.0,26.45833545,38.54166975
0.0,108.12500865,21.04166835
0.0,97.70834115,19.79166825
0.0,108.54167535,14.37500115
47.0,-105.62500845,38.12500305
0.0,122.29167645,-4.37500035000001
0.0,-3.95833365000001,37.29166965
0.0,96.45834105,21.04166835
0.0,146.87501175,-8.54166735
0.0,121.45834305,-2.70833355000001
0.0,-73.54167255,-38.54166975
30.0,-108.54167535,30.62500245
10.0,-98.54167455,50.20833735
0.0,134.79167745,-14.79166785
0.0,106.04167515,11.45833425
0.0,113.12500905,0.625000049999997
0.0,98.95834125,14.37500115
0.0,147.70834515,-41.87500335
0.0,135.62501085,-33.54166935
0.0,96.45834105,35.20833615
0.0,-72.29167245,-49.37500395
0.0,101.87500815,3.54166694999999
0.0,103.54167495,-4.79166705
0.0,102.70834155,4.37500034999999
0.0,106.04167515,2.70833354999999
0.0,136.45834425,-14.37500115
0.0,141.45834465,-33.54166935
0.0,26.45833545,39.79166985
0.0,-105.62500845,37.29166965
0.0,16.45833465,54.37500435
0.0,140.20834455,-1.87500015000001
0.0,108.12500865,0.625000049999997
19.0,-98.54167455,29.79166905
3.0,92.29167405,28.95833565
45.0,-79.79167305,33.12500265
0.0,92.29167405,28.12500225
0.0,120.62500965,-33.95833605
0.0,136.04167755,-33.54166935
0.0,124.79167665,-33.12500265
0.0,117.29167605,3.95833365
0.0,143.54167815,-40.20833655
0.0,131.04167715,-12.29166765
0.0,-104.79167505,19.79166825
0.0,151.87501215,-27.70833555
17.0,-99.79167465,20.62500165
3.0,107.70834195,16.04166795
0.0,117.29167605,-8.12500065
0.0,142.29167805,-8.12500065
0.0,-71.45833905,-42.29167005
0.0,150.62501205,-33.54166935
0.0,123.54167655,-9.79166745000001
0.0,-96.04167435,36.87500295
0.0,133.12501065,-31.45833585
0.0,134.37501075,-31.87500255
0.0,103.95834165,10.62500085
0.0,96.45834105,3.95833365
0.0,-103.95834165,20.20833495
0.0,164.79167985,-21.45833505
0.0,98.95834125,-1.04166675
0.0,114.79167585,-29.79166905
0.0,116.87500935,-33.54166935
0.0,143.12501145,-13.12500105
0.0,-91.45834065,13.95833445
0.0,103.54167495,29.79166905
0.0,123.54167655,-16.87500135
0.0,130.20834375,-11.87500095
0.0,136.45834425,-11.04166755
18.0,-121.87500975,38.95833645
0.0,118.54167615,2.29166685
0.0,120.20834295,26.04166875
0.0,118.95834285,4.37500034999999
0.0,13.95833445,51.04167075
0.0,78.54167295,31.45833585
0.0,113.95834245,1.87500014999999
0.0,13.54166775,55.20833775
10.0,-108.12500865,33.95833605
0.0,115.20834255,-3.12500025
0.0,103.95834165,11.87500095
0.0,151.04167875,-10.62500085
13.0,-123.12500985,38.95833645
0.0,-101.87500815,42.29167005
0.0,146.04167835,-6.04166715000001
0.0,152.70834555,-28.54166895
7.0,91.87500735,25.62500205
0.0,105.20834175,8.95833404999999
0.0,-111.45834225,31.87500255
0.0,105.20834175,-3.12500025
0.0,141.87501135,-11.45833425
19.0,-105.62500845,25.62500205
0.0,135.20834415,-11.87500095
0.0,103.54167495,18.12500145
16.0,113.95834245,26.04166875
4.0,103.12500825,11.45833425
0.0,123.95834325,0.208333350000004
0.0,110.62500885,2.29166685
0.0,123.12500985,-16.04166795
0.0,142.70834475,-12.29166765
0.0,151.45834545,-30.20833575
0.0,99.79167465,5.20833374999999
0.0,146.04167835,-7.70833395
0.0,93.54167415,8.12500065
0.0,128.12501025,-32.29166925
0.0,153.54167895,-28.54166895
0.0,106.87500855,23.12500185
0.0,-95.62500765,37.70833635
0.0,92.70834075,11.45833425
0.0,-4.37500035000002,38.95833645
1.0,122.29167645,29.79166905
0.0,152.29167885,-8.54166735
0.0,93.95834085,31.04166915
53.0,-107.29167525,26.87500215
0.0,146.45834505,-37.70833635
0.0,150.20834535,-22.70833515
0.0,136.45834425,-11.45833425
0.0,7.70833395,57.29167125
0.0,99.79167465,0.625000049999997
0.0,99.37500795,13.54166775
0.0,-101.87500815,25.20833535
0.0,147.70834515,-41.04166995
0.0,-96.87500775,38.95833645
0.0,103.12500825,4.37500034999999
0.0,-71.45833905,-45.20833695
0.0,-71.04167235,-38.95833645
0.0,23.54166855,35.62500285
0.0,-90.20834055,14.79166785
0.0,-71.04167235,-55.20833775
0.0,-102.29167485,30.62500245
0.0,105.20834175,13.12500105
0.0,93.12500745,24.37500195
0.0,148.12501185,-39.79166985
5.0,-99.79167465,18.12500145
0.0,-109.37500875,30.62500245
0.0,138.95834445,-17.29166805
0.0,98.54167455,19.37500155
0.0,-72.29167245,-40.20833655
0.0,138.54167775,-16.45833465
0.0,137.29167765,-34.79166945
0.0,116.04167595,3.95833365
0.0,166.04167995,-21.45833505
0.0,115.20834255,-26.87500215
0.0,-96.45834105,32.70833595
19.0,32.29166925,36.45833625
0.0,123.54167655,-30.62500245
0.0,-103.95834165,28.12500225
0.0,-84.79167345,38.54166975
0.0,116.45834265,-35.20833615
0.0,103.12500825,0.208333350000004
0.0,143.95834485,-36.04166955
0.0,-95.62500765,17.29166805
0.0,141.87501135,-30.62500245
0.0,118.54167615,9.37500075
0.0,103.54167495,2.29166685
0.0,134.79167745,-31.87500255
0.0,153.12501225,-24.79166865
0.0,142.29167805,-37.70833635
0.0,103.12500825,19.37500155
0.0,98.95834125,16.45833465
0.0,78.54167295,30.20833575
0.0,115.62500925,-7.29166725
0.0,112.70834235,-5.62500045
0.0,116.04167595,-8.95833405
0.0,151.04167875,-22.29166845
0.0,150.20834535,-21.87500175
0.0,103.54167495,18.95833485
0.0,123.12500985,-16.45833465
0.0,150.62501205,-31.45833585
0.0,104.79167505,20.20833495
17.0,-110.20834215,30.62500245
0.0,11.04166755,50.62500405
0.0,-69.37500555,-53.12500425
0.0,100.20834135,18.95833485
0.0,74.37500595,12.70833435
0.0,120.62500965,-8.95833405
0.0,149.37501195,-21.87500175
21.0,-108.54167535,26.87500215
0.0,146.04167835,-38.12500305
0.0,104.79167505,-6.45833385
