GTOPO30_SLOPE_reduced,x,y
-9999.0,-73.95833925,-38.12500305
-9999.0,-1.87500015000001,56.04167115
0.0,122.29167645,-31.04166915
1.0,-4.79166705,38.12500305
9.0,-73.12500585,-44.79167025
0.0,138.12501105,-16.87500135
-9999.0,122.29167645,31.04166915
0.0,103.95834165,16.04166795
4.0,-111.87500895,46.45833705
1.0,142.70834475,-8.12500065
2.0,153.12501225,-30.20833575
4.0,-156.04167915,64.79167185
-9999.0,125.62501005,2.70833354999999
5.0,102.70834155,51.45833745
-9999.0,87.29167365,21.45833505
1.0,143.12501145,-13.95833445
2.0,-111.45834225,34.79166945
0.0,104.79167505,-5.20833375000001
-9999.0,118.54167615,4.37500034999999
2.0,111.04167555,-1.45833345
0.0,149.37501195,-31.45833585
1.0,153.12501225,-28.54166895
3.0,-113.12500905,35.20833615
9.0,-103.12500825,21.45833505
2.0,-117.70834275,33.95833605
-9999.0,120.62500965,12.29166765
8.0,143.95834485,-6.04166715000001
1.0,-101.45834145,29.79166905
-9999.0,16.87500135,57.70833795
-9999.0,107.70834195,21.04166835
3.0,-97.29167445,19.79166825
0.0,133.12501065,-31.45833585
8.0,97.70834115,52.29167085
1.0,-73.54167255,-41.87500335
4.0,-113.12500905,34.79166945
-9999.0,153.12501225,-31.04166915
-9999.0,-70.20833895,-53.95833765
-9999.0,144.79167825,-38.54166975
4.0,-111.45834225,46.87500375
-9999.0,-66.45833865,-54.37500435
-9999.0,175.20834735,-36.87500295
0.0,103.54167495,15.62500125
-9999.0,147.29167845,-19.37500155
2.0,110.20834215,0.625000049999997
2.0,21.87500175,43.12500345
0.0,-81.45833985,29.37500235
0.0,151.04167875,-27.70833555
0.0,-94.37500755,17.29166805
0.0,131.45834385,-12.29166765
0.0,135.62501085,-13.54166775
0.0,136.45834425,-32.70833595
2.0,27.70833555,39.79166985
8.0,141.45834465,-3.12500025
2.0,123.95834325,-10.20833415
0.0,10.62500085,52.70833755
-9999.0,7.70833395,63.54167175
-9999.0,98.54167455,0.208333350000004
1.0,114.79167585,-0.208333350000004
-9999.0,147.29167845,-38.54166975
-9999.0,9.79166744999998,57.70833795
1.0,-106.87500855,28.12500225
7.0,98.54167455,53.54167095
1.0,147.70834515,-42.70833675
21.0,-2.70833355000002,36.87500295
0.0,122.70834315,-30.62500245
7.0,27.70833555,37.29166965
2.0,100.62500805,18.12500145
-9999.0,136.45834425,-34.37500275
0.0,-158.54167935,62.29167165
0.0,140.62501125,-36.45833625
2.0,116.87500935,-8.54166735
3.0,97.29167445,3.54166694999999
15.0,92.29167405,30.20833575
-9999.0,116.87500935,-36.04166955
1.0,-110.62500885,33.95833605
-9999.0,137.70834435,-33.54166935
6.0,110.62500885,27.29166885
2.0,119.37500955,25.62500205
6.0,126.45834345,-7.70833395
0.0,-112.70834235,48.95833725
-9999.0,-66.04167195,-55.62500445
0.0,117.29167605,32.29166925
-9999.0,92.29167405,10.62500085
0.0,139.37501115,-17.70833475
0.0,102.29167485,-1.45833345
7.0,-73.12500585,-37.70833635
1.0,-114.79167585,42.70833675
0.0,-97.70834115,38.95833645
0.0,106.04167515,12.70833435
-9999.0,136.87501095,-13.54166775
-9999.0,148.54167855,-40.62500325
2.0,-118.95834285,48.12500385
1.0,-102.29167485,18.12500145
0.0,101.87500815,13.95833445
-9999.0,144.79167825,-8.12500065
-9999.0,123.54167655,-0.625000049999997
2.0,98.95834125,15.62500125
1.0,101.04167475,-1.45833345
-9999.0,145.62501165,59.37500475
0.0,114.79167585,4.79166705
4.0,96.04167435,54.79167105
2.0,-108.12500865,37.29166965
13.0,-104.37500835,22.70833515
2.0,-107.29167525,36.87500295
0.0,130.20834375,-27.70833555
-9999.0,156.45834585,-8.54166735
0.0,2.70833354999999,48.54167055
-9999.0,22.70833515,36.04166955
-9999.0,122.29167645,-33.95833605
-9999.0,150.62501205,-22.29166845
-9999.0,98.12500785,8.95833404999999
3.0,98.54167455,8.95833404999999
-9999.0,110.62500885,2.29166685
1.0,-107.70834195,28.95833565
2.0,166.04167995,-21.87500175
4.0,-70.62500565,-38.54166975
0.0,100.20834135,7.29166725
1.0,-96.87500775,38.95833645
1.0,-108.54167535,30.62500245
-9999.0,145.20834495,-14.79166785
8.0,103.54167495,20.20833495
0.0,103.54167495,16.45833465
0.0,144.37501155,-14.79166785
3.0,118.95834285,-3.12500025
0.0,142.70834475,-35.20833615
1.0,151.04167875,-33.54166935
0.0,141.87501135,-8.12500065
0.0,103.54167495,2.70833354999999
-9999.0,106.45834185,-2.29166685
5.0,-73.12500585,-39.37500315
2.0,99.79167465,22.70833515
