ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,x,y
-9999.0,-128.12501025,50.20833735
16.0,133.54167735,-14.79166785
-9999.0,131.87501055,32.29166925
65.0,95.62500765,26.04166875
61.0,-85.62500685,42.29167005
-9999.0,87.29167365,21.45833505
81.0,120.20834295,-1.45833345
29.0,100.62500805,13.95833445
-9999.0,120.20834295,-10.62500085
40.0,102.29167485,21.87500175
-9999.0,-73.54167255,-38.12500305
34.0,134.79167745,-33.12500265
12.0,-116.87500935,33.54166935
19.0,107.29167525,10.62500085
0.0,-103.54167495,23.54166855
115.0,130.62501045,-12.70833435
7.0,-107.70834195,28.54166895
28.0,133.54167735,-11.87500095
