ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,x,y
-9999.0,112.29167565,-8.54166735
3.0,140.62501125,-7.29166725
-9999.0,93.54167415,8.54166735
10.0,103.95834165,16.04166795
2.0,101.45834145,-1.45833345
10.0,147.70834515,-8.54166735
17.0,-93.54167415,16.87500135
25.0,-107.29167525,26.04166875
-9999.0,121.87500975,-17.70833475
12.0,112.29167565,-0.208333350000004
5.0,-86.87500695,38.95833645
-9999.0,96.87500775,1.87500014999999
7.0,151.45834545,-32.70833595
3.0,100.20834135,2.29166685
11.0,-95.20834095,34.37500275
3.0,-91.04167395,38.54166975
-9999.0,119.79167625,-6.45833385
-9999.0,117.70834275,-0.625000049999997
5.0,99.79167465,6.87500055
14.0,-136.04167755,63.12500505
-9999.0,101.45834145,-3.12500025
6.0,108.95834205,12.29166765
16.0,11.04166755,43.12500345
-9999.0,-100.20834135,16.87500135
4.0,165.20834655,-21.45833505
18.0,100.62500805,15.20833455
4.0,-97.70834115,39.37500315
-9999.0,27.70833555,36.45833625
13.0,175.62501405,-36.87500295
-9999.0,167.29168005,-21.45833505
-9999.0,159.79167945,-11.45833425
-9999.0,25.62500205,35.62500285
22.0,-71.87500575,-46.87500375
12.0,148.12501185,-35.62500285
8.0,143.95834485,-35.20833615
8.0,143.54167815,-32.70833595
7.0,-76.87500615,40.20833655
14.0,121.87500975,-32.70833595
5.0,141.87501135,-13.12500105
11.0,-98.54167455,31.45833585
21.0,-100.20834135,17.70833475
16.0,146.87501175,-42.70833675
14.0,-106.87500855,28.12500225
11.0,151.04167875,-33.12500265
26.0,-101.45834145,26.87500215
15.0,-72.29167245,-51.45833745
16.0,106.04167515,16.04166795
14.0,121.87500975,-31.45833585
43.0,86.87500695,27.70833555
9.0,116.45834265,6.04166714999999
3.0,-97.70834115,29.79166905
21.0,102.70834155,25.20833535
-9999.0,123.54167655,24.37500195
-9999.0,115.20834255,-32.29166925
-9999.0,118.95834285,-8.95833405
-9999.0,123.12500985,-34.37500275
9.0,149.37501195,-32.29166925
6.0,21.45833505,38.12500305
20.0,32.29166925,36.45833625
23.0,14.79166785,66.87500535
8.0,150.20834535,-24.37500195
-9999.0,121.04167635,28.12500225
10.0,150.20834535,-29.79166905
5.0,-104.79167505,41.04166995
-9999.0,122.70834315,16.87500135
19.0,103.12500825,18.54166815
-9999.0,125.20834335,25.20833535
-9999.0,121.87500975,-34.37500275
-9999.0,123.95834325,-8.12500065
-9999.0,135.62501085,33.12500265
9.0,121.87500975,-1.04166675
-9999.0,24.79166865,38.12500305
1.0,-84.79167345,41.04166995
-9999.0,123.54167655,-33.95833605
9.0,102.70834155,50.62500405
20.0,95.20834095,24.37500195
-9999.0,93.54167415,6.45833385
41.0,91.87500735,28.12500225
-9999.0,93.54167415,7.70833395
12.0,103.54167495,18.12500145
9.0,113.54167575,-0.208333350000004
5.0,135.62501085,-13.12500105
10.0,-73.12500585,-41.45833665
-9999.0,116.45834265,22.70833515
14.0,138.54167775,58.12500465
24.0,103.12500825,23.95833525
6.0,110.62500885,1.04166675
12.0,147.29167845,-41.04166995
15.0,108.95834205,11.45833425
-9999.0,173.95834725,-36.87500295
6.0,143.12501145,-34.79166945
27.0,-110.62500885,42.70833675
6.0,150.20834535,-23.54166855
15.0,-103.12500825,23.54166855
10.0,26.45833545,41.87500335
-9999.0,133.12501065,32.70833595
7.0,147.70834515,-20.20833495
3.0,136.04167755,-12.70833435
9.0,92.29167405,24.37500195
11.0,139.37501115,-34.37500275
7.0,101.87500815,6.04166714999999
35.0,-108.54167535,31.04166915
10.0,93.12500745,26.87500215
-9999.0,-73.54167255,-45.20833695
27.0,-4.37500035000002,38.95833645
15.0,-101.04167475,25.62500205
-9999.0,116.45834265,8.12500065
-9999.0,104.37500835,12.70833435
15.0,149.79167865,-31.87500255
21.0,75.62500605,12.70833435
2.0,-93.54167415,38.95833645
-9999.0,94.37500755,15.62500125
10.0,140.62501125,-33.12500265
-9999.0,130.62501045,-11.87500095
5.0,111.45834225,-0.625000049999997
20.0,102.70834155,23.54166855
11.0,123.54167655,-29.79166905
6.0,105.20834175,8.95833404999999
15.0,149.37501195,-33.12500265
-9999.0,121.45834305,10.62500085
17.0,-6.87500055000001,38.54166975
6.0,146.45834505,-6.87500055
4.0,121.04167635,0.625000049999997
-9999.0,174.37501395,-34.79166945
22.0,96.87500775,20.20833495
16.0,104.37500835,11.87500095
7.0,142.29167805,-32.70833595
-9999.0,-6.45833385,55.62500445
13.0,-107.70834195,33.54166935
-9999.0,121.45834305,-8.95833405
3.0,-83.95834005,40.20833655
8.0,152.29167885,-26.45833545
6.0,145.20834495,-35.62500285
10.0,95.20834095,52.29167085
12.0,123.95834325,-31.87500255
30.0,122.29167645,-33.95833605
6.0,148.54167855,-9.37500075
-9999.0,153.12501225,-31.04166915
1.0,139.37501115,-8.12500065
15.0,48.95833725,37.29166965
17.0,147.70834515,-37.29166965
22.0,-70.62500565,-38.54166975
6.0,144.79167825,-17.29166805
25.0,101.87500815,23.12500185
-9999.0,122.29167645,18.95833485
12.0,123.95834325,-30.62500245
3.0,-87.29167365,38.12500305
12.0,-102.29167485,22.29166845
21.0,-71.04167235,-41.45833665
24.0,100.20834135,21.45833505
-9999.0,128.95834365,-14.37500115
13.0,135.62501085,-33.95833605
-9999.0,108.12500865,21.04166835
25.0,-101.87500815,29.79166905
14.0,106.04167515,11.87500095
21.0,-93.12500745,16.87500135
21.0,-111.45834225,46.87500375
-9999.0,137.70834435,-36.04166955
21.0,100.62500805,21.87500175
13.0,8.95833404999999,44.79167025
5.0,108.54167535,-7.29166725
21.0,-102.29167485,20.20833495
16.0,-73.95833925,-45.62500365
10.0,150.62501205,-31.45833585
19.0,101.45834145,17.29166805
-9999.0,-8.54166735000001,43.54167015
6.0,113.54167575,-1.04166675
-9999.0,174.37501395,-37.70833635
13.0,177.70834755,-38.95833645
8.0,-84.37500675,9.79166744999999
7.0,108.54167535,12.70833435
18.0,-92.29167405,15.62500125
-9999.0,136.87501095,-15.20833455
24.0,98.12500785,18.54166815
3.0,152.70834555,-25.62500205
16.0,137.29167765,-30.20833575
-9999.0,121.87500975,22.29166845
18.0,-72.70833915,-41.45833665
23.0,93.54167415,24.37500195
8.0,139.79167785,-31.87500255
-9999.0,129.37501035,32.29166925
21.0,-104.79167505,19.79166825
-9999.0,113.12500905,-28.12500225
16.0,103.95834165,11.87500095
3.0,103.54167495,2.29166685
13.0,-1.45833345,52.70833755
10.0,133.54167735,-31.87500255
6.0,151.45834545,-25.62500205
-9999.0,101.04167475,7.29166725
-9999.0,117.29167605,-8.12500065
-9999.0,-6.45833385,35.20833615
16.0,146.04167835,-6.87500055
13.0,113.12500905,1.45833345
4.0,145.20834495,-15.20833455
18.0,131.45834385,-31.45833585
21.0,99.37500795,18.54166815
14.0,145.62501165,-6.04166715000001
7.0,-93.54167415,38.12500305
-9999.0,106.04167515,-7.29166725
-9999.0,136.45834425,-14.37500115
3.0,148.12501185,-32.29166925
-9999.0,153.12501225,-11.04166755
15.0,129.37501035,28.12500225
-9999.0,118.95834285,2.29166685
8.0,103.54167495,15.62500125
6.0,-112.70834235,40.62500325
4.0,118.54167615,4.37500034999999
11.0,112.29167565,31.04166915
-9999.0,119.79167625,23.95833525
14.0,129.79167705,42.70833675
11.0,-117.70834275,33.54166935
3.0,142.29167805,-12.29166765
-9999.0,-70.20833895,-55.20833775
2.0,140.62501125,-7.70833395
26.0,-72.29167245,-47.29167045
-9999.0,75.20833935,11.87500095
3.0,16.87500135,46.87500375
2.0,-83.54167335,42.29167005
-9999.0,133.95834405,-11.87500095
6.0,146.87501175,-35.20833615
2.0,38.12500305,45.20833695
39.0,94.37500755,30.62500245
11.0,136.87501095,-35.20833615
-9999.0,115.20834255,-31.04166915
30.0,97.29167445,31.04166915
14.0,141.04167795,-34.79166945
5.0,152.70834555,-31.45833585
9.0,152.29167885,-28.54166895
12.0,94.79167425,16.87500135
16.0,-101.87500815,27.70833555
21.0,102.29167485,18.95833485
6.0,117.70834275,1.45833345
3.0,142.70834475,-11.87500095
2.0,101.45834145,-1.87500015000001
-9999.0,25.62500205,39.37500315
4.0,-96.87500775,38.54166975
2.0,-87.29167365,38.95833645
21.0,103.95834165,19.79166825
7.0,141.45834465,-36.87500295
21.0,-2.29166685000001,40.62500325
15.0,117.29167605,-34.37500275
7.0,6.87500054999998,51.87500415
-9999.0,119.37500955,-4.79166705
14.0,-72.70833915,-47.29167045
4.0,144.37501155,-14.79166785
-9999.0,144.79167825,-3.12500025
-9999.0,141.45834465,-9.37500075
-9999.0,121.87500975,-8.12500065
-9999.0,108.12500865,16.87500135
6.0,144.37501155,-35.62500285
-9999.0,98.54167455,1.87500014999999
8.0,148.54167855,-21.04166835
14.0,100.20834135,20.20833495
18.0,-73.54167255,-37.29166965
3.0,146.04167835,-35.20833615
3.0,123.12500985,-16.87500135
9.0,101.87500815,-2.70833355000001
20.0,-71.45833905,-44.79167025
-9999.0,103.12500825,-5.20833375000001
19.0,-91.87500735,16.04166795
-9999.0,116.45834265,-2.70833355000001
-9999.0,25.20833535,38.54166975
17.0,-73.95833925,-45.20833695
4.0,106.04167515,-2.29166685
-9999.0,120.62500965,-5.62500045
25.0,99.37500795,22.70833515
10.0,126.87501015,36.04166955
-9999.0,128.12501025,32.29166925
18.0,101.87500815,16.45833465
8.0,116.45834265,23.12500185
-9999.0,121.87500975,-10.62500085
25.0,101.04167475,15.20833455
21.0,99.37500795,23.54166855
3.0,107.29167525,-6.45833385
5.0,106.04167515,20.62500165
19.0,150.20834535,-33.95833605
-9999.0,15.20833455,54.37500435
16.0,113.95834245,22.29166845
27.0,71.04167235,36.45833625
-9999.0,116.45834265,-35.20833615
7.0,146.87501175,-8.54166735
18.0,-98.95834125,19.37500155
7.0,144.37501155,-16.87500135
19.0,138.54167775,-34.79166945
10.0,96.04167435,21.87500175
6.0,103.54167495,2.70833354999999
35.0,-103.54167495,29.37500235
-9999.0,2.29166684999998,39.79166985
12.0,108.12500865,14.79166785
