ISRICSOILGRIDS_new_average_claypercent_reduced,x,y
36.0,114.79167585,-0.208333350000004
24.0,-8.54166735000001,39.37500315
30.0,15.20833455,40.20833655
-9999.0,173.95834725,-36.87500295
35.0,138.54167775,-8.12500065
14.0,9.79166744999998,57.29167125
35.0,109.79167545,0.625000049999997
31.0,126.87501015,48.12500385
34.0,97.29167445,20.62500165
28.0,133.12501065,47.70833715
29.0,99.79167465,6.87500055
45.0,-102.70834155,18.54166815
22.0,151.04167875,-28.95833565
29.0,11.04166755,43.12500345
-9999.0,136.04167755,-13.95833445
34.0,-110.20834215,31.87500255
-9999.0,-3.54166695000001,36.45833625
40.0,-91.87500735,17.29166805
22.0,-78.54167295,39.37500315
48.0,-102.70834155,21.45833505
-9999.0,115.62500925,6.45833385
19.0,173.12501385,-34.79166945
33.0,98.54167455,13.95833445
40.0,-101.04167475,25.62500205
20.0,3.12500025,49.79167065
20.0,-8.12500065,41.04166995
21.0,-6.45833385,38.12500305
-9999.0,129.37501035,32.29166925
31.0,99.37500795,13.12500105
-9999.0,98.54167455,0.625000049999997
20.0,-93.12500745,38.12500305
18.0,-70.62500565,-36.45833625
-9999.0,99.79167465,-0.625000049999997
33.0,93.95834085,24.79166865
22.0,113.95834245,33.95833605
-9999.0,122.70834315,31.04166915
29.0,139.79167785,-7.29166725
33.0,113.95834245,-8.54166735
29.0,115.62500925,5.20833374999999
-9999.0,113.95834245,21.87500175
11.0,9.37500075,55.20833775
19.0,116.87500935,-32.29166925
23.0,148.54167855,-34.37500275
31.0,11.87500095,42.70833675
-9999.0,160.20834615,-10.20833415
-9999.0,167.29168005,-16.45833465
-9999.0,79.79167305,9.79166744999999
17.0,115.20834255,-28.95833565
-9999.0,122.70834315,0.208333350000004
37.0,117.29167605,5.20833374999999
-9999.0,139.79167785,-1.87500015000001
-9999.0,141.45834465,-12.29166765
19.0,149.79167865,-32.70833595
-9999.0,7.29166724999999,37.29166965
-9999.0,27.70833555,36.04166955
33.0,108.54167535,13.54166775
20.0,-71.87500575,-51.87500415
32.0,101.04167475,17.29166805
28.0,100.62500805,15.62500125
-9999.0,99.37500795,-1.87500015000001
32.0,103.12500825,20.20833495
-9999.0,-109.37500875,23.54166855
-9999.0,148.54167855,-19.79166825
26.0,139.37501115,-6.45833385
34.0,152.29167885,-27.70833555
26.0,-122.70834315,40.20833655
32.0,140.20834455,-4.37500035000001
-9999.0,124.79167665,-14.79166785
35.0,113.54167575,1.87500014999999
25.0,-5.62500045000002,38.95833645
16.0,-72.29167245,-42.29167005
20.0,-96.45834105,31.45833585
28.0,114.37500915,4.37500034999999
31.0,102.70834155,21.04166835
-9999.0,127.29167685,-7.29166725
30.0,38.54166975,40.20833655
22.0,123.95834325,-30.62500245
-9999.0,93.95834085,7.70833395
-9999.0,123.12500985,11.87500095
34.0,113.95834245,0.208333350000004
14.0,99.79167465,31.04166915
24.0,103.54167495,31.04166915
31.0,151.45834545,-24.79166865
32.0,112.70834235,-0.625000049999997
32.0,101.87500815,22.70833515
25.0,123.12500985,-31.04166915
13.0,111.45834225,54.79167105
31.0,105.62500845,13.95833445
37.0,101.45834145,-0.625000049999997
30.0,164.37501315,-20.62500165
43.0,-83.12500665,8.95833404999999
-9999.0,118.54167615,-3.54166695000001
24.0,140.62501125,-35.62500285
31.0,96.87500775,4.37500034999999
14.0,116.45834265,-31.45833585
13.0,-109.79167545,38.54166975
19.0,16.45833465,57.70833795
12.0,95.20834095,30.20833575
-9999.0,152.70834555,-11.45833425
18.0,117.29167605,-33.12500265
27.0,-72.70833915,-40.20833655
-9999.0,98.54167455,1.87500014999999
18.0,-73.95833925,-45.20833695
41.0,-90.62500725,14.79166785
-9999.0,147.70834515,-40.20833655
21.0,-72.70833915,-42.29167005
31.0,146.87501175,-7.29166725
-9999.0,148.12501185,-38.12500305
22.0,133.95834405,-31.87500255
34.0,96.45834105,21.87500175
16.0,96.04167435,52.70833755
39.0,99.79167465,20.20833495
21.0,141.45834465,-5.20833375000001
30.0,141.04167795,-7.70833395
37.0,103.12500825,-4.37500035000001
-9999.0,129.79167705,28.54166895
-9999.0,126.04167675,-13.54166775
-9999.0,113.54167575,3.95833365
19.0,133.54167735,-31.45833585
33.0,134.79167745,-14.79166785
38.0,-108.95834205,31.45833585
-9999.0,133.12501065,-32.70833595
13.0,12.29166765,56.04167115
11.0,71.04167235,35.62500285
20.0,135.62501085,-14.37500115
33.0,119.37500955,-3.12500025
21.0,-68.95833885,-55.62500445
22.0,136.45834425,-33.95833605
25.0,141.04167795,-33.54166935
20.0,-111.04167555,36.04166955
36.0,107.70834195,13.95833445
20.0,-88.95834045,38.95833645
33.0,110.62500885,-0.208333350000004
33.0,100.62500805,18.12500145
-9999.0,25.62500205,39.79166985
-9999.0,25.20833535,40.20833655
-9999.0,-72.29167245,-50.20833735
36.0,121.87500975,1.04166675
38.0,108.12500865,14.37500115
23.0,118.54167615,-30.62500245
-9999.0,116.45834265,-8.95833405
31.0,113.12500905,3.12500025
-9999.0,119.37500955,-8.54166735
27.0,147.29167845,-42.29167005
28.0,146.45834505,-41.45833665
24.0,124.37500995,-9.79166745000001
23.0,121.87500975,-30.62500245
-9999.0,123.95834325,-7.70833395
38.0,-102.29167485,29.37500235
32.0,107.29167525,11.87500095
37.0,-101.87500815,20.62500165
27.0,110.20834215,23.95833525
-9999.0,166.45834665,-20.62500165
29.0,150.20834535,-25.20833535
27.0,148.12501185,-33.12500265
32.0,101.45834145,17.29166805
23.0,-86.87500695,40.20833655
29.0,112.70834235,2.29166685
29.0,108.95834205,23.95833525
-9999.0,91.87500735,11.45833425
19.0,135.62501085,-12.70833435
35.0,108.54167535,15.20833455
28.0,48.95833725,37.29166965
28.0,151.45834545,-29.37500235
-9999.0,123.54167655,-6.04166715000001
12.0,93.54167415,31.04166915
24.0,-6.45833385,37.70833635
-9999.0,166.87501335,-21.45833505
23.0,102.70834155,16.87500135
43.0,-102.29167485,20.20833495
32.0,142.70834475,-6.04166715000001
-9999.0,123.12500985,-34.37500275
37.0,117.29167605,5.62500045
17.0,-72.29167245,-46.04167035
37.0,-110.62500885,32.29166925
32.0,99.79167465,12.29166765
26.0,-112.70834235,35.20833615
24.0,-82.70833995,8.95833404999999
24.0,123.12500985,-16.87500135
-9999.0,103.54167495,-5.20833375000001
34.0,113.54167575,0.208333350000004
-9999.0,111.04167555,21.04166835
-9999.0,141.04167795,-16.87500135
24.0,-97.29167445,37.29166965
29.0,96.04167435,20.62500165
-9999.0,94.37500755,15.62500125
21.0,-85.20834015,38.95833645
38.0,113.95834245,1.87500014999999
36.0,99.37500795,21.04166835
-9999.0,122.70834315,-1.87500015000001
-9999.0,135.62501085,33.12500265
37.0,97.29167445,19.37500155
12.0,-128.95834365,52.70833755
32.0,99.79167465,18.54166815
-9999.0,99.37500795,6.45833385
22.0,-70.62500565,-37.70833635
23.0,-87.70834035,39.79166985
32.0,107.70834195,10.62500085
26.0,122.29167645,-33.95833605
20.0,123.95834325,-29.79166905
30.0,102.29167485,16.87500135
19.0,116.45834265,-32.70833595
14.0,91.87500735,27.70833555
28.0,148.54167855,-20.62500165
29.0,117.29167605,3.95833365
32.0,99.37500795,15.20833455
23.0,147.29167845,-37.29166965
-9999.0,156.87501255,-8.54166735
39.0,115.20834255,1.04166675
-9999.0,150.20834535,-21.45833505
21.0,-83.95834005,38.95833645
33.0,150.62501205,-31.45833585
-9999.0,115.62500925,-32.29166925
23.0,133.54167735,-31.87500255
30.0,106.87500855,14.37500115
33.0,-3.12500025,35.20833615
50.0,-107.29167525,28.12500225
21.0,-104.79167505,41.87500335
-9999.0,-3.12500025,36.45833625
-9999.0,160.62501285,-11.45833425
-9999.0,163.12501305,-19.37500155
46.0,-111.04167555,31.45833585
33.0,103.95834165,19.79166825
-9999.0,120.20834295,18.54166815
-9999.0,24.79166865,34.79166945
27.0,121.45834305,-31.45833585
21.0,148.12501185,-36.04166955
34.0,108.12500865,-7.29166725
23.0,101.87500815,14.79166785
33.0,116.87500935,6.04166714999999
28.0,111.45834225,26.45833545
25.0,113.54167575,32.70833595
27.0,-85.20834015,42.29167005
39.0,148.54167855,-9.37500075
26.0,98.95834125,8.12500065
36.0,148.95834525,-31.04166915
24.0,123.12500985,-30.20833575
20.0,78.12500625,31.04166915
-9999.0,103.95834165,-5.62500045
13.0,75.62500605,33.54166935
-9999.0,103.95834165,3.12500025
12.0,-4.79166705,55.62500445
-9999.0,92.70834075,13.54166775
25.0,-82.70833995,42.29167005
-9999.0,122.29167645,18.95833485
-9999.0,137.29167765,-28.54166895
27.0,1.87500014999998,41.45833665
31.0,-102.70834155,30.20833575
-9999.0,134.79167745,-4.37500035000001
30.0,22.70833515,43.12500345
31.0,142.29167805,-8.95833405
27.0,143.12501145,-34.37500275
23.0,-4.79166705,38.12500305
30.0,93.95834085,25.20833535
26.0,26.87500215,39.37500315
17.0,146.04167835,-41.87500335
30.0,-82.29167325,42.29167005
-9999.0,25.62500205,39.37500315
-9999.0,120.62500965,-1.87500015000001
27.0,134.37501075,-14.37500115
32.0,107.29167525,12.29166765
16.0,-101.04167475,42.29167005
-9999.0,131.45834385,-4.37500035000001
43.0,-98.95834125,20.20833495
17.0,-158.54167935,62.29167165
-9999.0,123.54167655,-15.62500125
30.0,104.37500835,21.87500175
21.0,132.70834395,-29.79166905
29.0,139.79167785,-6.87500055
30.0,105.62500845,30.20833575
37.0,-98.95834125,21.45833505
-9999.0,153.54167895,-24.79166865
-9999.0,134.79167745,-11.87500095
27.0,11.45833425,44.79167025
21.0,116.04167595,-29.37500235
-9999.0,123.54167655,12.70833435
18.0,150.20834535,-33.95833605
-9999.0,134.79167745,-6.45833385
28.0,142.29167805,-38.12500305
36.0,117.29167605,4.79166705
24.0,148.54167855,-37.70833635
25.0,28.54166895,37.29166965
-9999.0,128.54167695,27.70833555
21.0,116.04167595,-34.37500275
-9999.0,-77.70833955,55.62500445
38.0,100.62500805,0.208333350000004
-9999.0,117.70834275,-8.12500065
-9999.0,166.45834665,-21.04166835
13.0,-71.45833905,42.29167005
-9999.0,101.45834145,-3.12500025
-9999.0,98.95834125,-1.04166675
11.0,-156.04167915,64.79167185
-9999.0,143.12501145,-11.87500095
21.0,-71.04167235,-52.29167085
27.0,148.95834525,-31.87500255
14.0,-42.70833675,63.12500505
30.0,104.79167505,16.04166795
18.0,150.20834535,-35.20833615
17.0,106.45834185,34.79166945
47.0,101.04167475,13.95833445
22.0,-73.95833925,-42.29167005
-9999.0,121.87500975,-17.29166805
-9999.0,103.12500825,-5.20833375000001
40.0,102.29167485,-1.87500015000001
19.0,-86.45834025,37.29166965
28.0,152.70834555,-25.62500205
33.0,136.04167755,-31.45833585
11.0,9.79166744999998,56.87500455
49.0,-103.95834165,23.12500185
23.0,-105.20834175,42.70833675
30.0,111.45834225,0.625000049999997
-9999.0,132.70834395,-10.62500085
-9999.0,166.87501335,-14.79166785
30.0,-94.79167425,38.95833645
-9999.0,117.70834275,-8.95833405
-9999.0,122.29167645,0.208333350000004
16.0,149.37501195,-36.04166955
20.0,143.12501145,-37.29166965
29.0,118.54167615,4.37500034999999
15.0,149.79167865,-36.87500295
24.0,138.54167775,-32.70833595
25.0,-106.87500855,41.87500335
35.0,101.45834145,18.95833485
-9999.0,-120.62500965,34.37500275
23.0,143.12501145,-5.62500045
26.0,16.45833465,39.79166985
22.0,-111.04167555,34.79166945
-9999.0,80.20833975,11.87500095
28.0,117.70834275,2.29166685
25.0,138.12501105,-35.62500285
47.0,-101.87500815,21.04166835
21.0,114.79167585,-28.54166895
30.0,106.87500855,16.04166795
24.0,136.04167755,-31.04166915
-9999.0,165.20834655,-21.87500175
46.0,-98.12500785,19.79166825
20.0,143.95834485,-14.79166785
49.0,-99.37500795,17.29166805
28.0,94.79167425,26.45833545
31.0,102.70834155,12.29166765
24.0,105.62500845,15.20833455
22.0,133.12501065,-12.70833435
-9999.0,100.62500805,12.70833435
-9999.0,92.70834075,8.95833404999999
30.0,116.45834265,-0.625000049999997
40.0,99.37500795,22.29166845
49.0,100.20834135,13.95833445
28.0,-112.29167565,48.95833725
44.0,-104.37500835,20.62500165
31.0,-3.12500025,34.79166945
20.0,139.37501115,-32.29166925
-9999.0,168.54168015,-16.04166795
22.0,-71.04167235,-36.87500295
27.0,92.29167405,24.37500195
-9999.0,79.37500635,7.70833395
-9999.0,137.70834435,-16.04166795
30.0,34.79166945,31.87500255
-9999.0,93.12500745,11.87500095
22.0,3.95833364999999,48.54167055
23.0,121.04167635,-32.29166925
21.0,139.37501115,-33.12500265
33.0,101.45834145,21.87500175
32.0,-110.62500885,33.12500265
22.0,148.12501185,-36.45833625
37.0,110.20834215,0.625000049999997
25.0,135.62501085,-32.29166925
26.0,-93.95834085,38.95833645
29.0,-93.12500745,39.79166985
19.0,-86.45834025,41.87500335
21.0,107.70834195,35.20833615
26.0,-98.54167455,36.87500295
-9999.0,135.62501085,-11.45833425
-9999.0,133.12501065,-4.37500035000001
-9999.0,150.62501205,-8.54166735
52.0,-104.79167505,24.37500195
-9999.0,157.70834595,-8.95833405
32.0,97.70834115,2.70833354999999
-9999.0,115.62500925,-7.29166725
33.0,100.62500805,23.54166855
12.0,92.70834075,30.20833575
29.0,93.12500745,24.37500195
39.0,-100.20834135,23.12500185
35.0,101.45834145,4.37500034999999
-9999.0,123.12500985,-8.54166735
-9999.0,72.29167245,19.37500155
37.0,93.95834085,23.12500185
-9999.0,121.04167635,-3.12500025
-9999.0,35.20833615,33.54166935
19.0,135.62501085,-13.12500105
24.0,114.79167585,-27.70833555
36.0,111.45834225,-1.04166675
-9999.0,117.29167605,9.37500075
32.0,98.95834125,13.54166775
16.0,-75.20833935,40.62500325
-9999.0,122.70834315,-1.45833345
26.0,145.20834495,-15.20833455
33.0,102.29167485,18.95833485
-9999.0,15.20833455,54.37500435
23.0,-106.87500855,42.70833675
22.0,136.87501095,-35.20833615
32.0,151.45834545,-24.37500195
14.0,-72.29167245,-41.04166995
33.0,98.54167455,24.37500195
35.0,96.45834105,21.04166835
34.0,-103.12500825,30.20833575
24.0,-80.62500645,32.70833595
24.0,-88.95834045,39.79166985
21.0,-6.87500055000001,38.54166975
25.0,-120.20834295,35.20833615
26.0,-111.87500895,42.70833675
26.0,117.70834275,32.29166925
32.0,102.29167485,22.70833515
19.0,133.12501065,-30.20833575
-9999.0,153.12501225,-24.37500195
36.0,-101.87500815,29.37500235
-9999.0,128.95834365,-14.37500115
31.0,107.29167525,15.62500125
32.0,142.29167805,-33.12500265
32.0,88.54167375,22.70833515
-9999.0,13.54166775,55.20833775
-9999.0,107.70834195,-2.29166685
52.0,-107.70834195,28.95833565
31.0,101.87500815,4.37500034999999
-9999.0,93.12500745,13.95833445
-9999.0,1.45833345,50.62500405
36.0,115.62500925,1.04166675
14.0,-70.62500565,51.87500415
-9999.0,93.12500745,13.12500105
-9999.0,109.37500875,13.54166775
27.0,-83.54167335,42.29167005
36.0,111.04167555,-1.45833345
25.0,120.20834295,-10.20833415
34.0,168.12501345,-15.62500125
-9999.0,128.54167695,-7.29166725
-9999.0,150.62501205,-35.62500285
-9999.0,128.95834365,33.95833605
37.0,146.87501175,-6.87500055
40.0,96.87500775,20.20833495
20.0,8.54166734999998,45.20833695
25.0,143.54167815,-3.95833365
-9999.0,136.87501095,-13.54166775
32.0,99.37500795,14.79166785
28.0,99.37500795,8.54166735
-9999.0,8.54166734999998,37.70833635
50.0,-104.79167505,23.12500185
-9999.0,23.54166855,38.54166975
26.0,140.20834455,-36.04166955
45.0,-103.12500825,22.29166845
-9999.0,135.20834415,-34.79166945
-9999.0,99.79167465,4.37500034999999
30.0,98.95834125,8.54166735
-9999.0,148.12501185,-19.37500155
19.0,-71.45833905,-44.79167025
-9999.0,-70.62500565,-55.20833775
-9999.0,163.95834645,-21.04166835
-9999.0,122.29167645,15.20833455
-9999.0,13.54166775,43.95833685
14.0,91.04167395,28.95833565
51.0,-104.37500835,25.20833535
-9999.0,168.54168015,-16.45833465
24.0,118.95834285,-29.79166905
30.0,139.37501115,-7.70833395
-9999.0,129.79167705,-13.12500105
31.0,116.04167595,5.62500045
-9999.0,1.45833345,53.12500425
24.0,111.45834225,22.29166845
53.0,-104.37500835,23.54166855
22.0,9.37500075,48.54167055
-9999.0,98.54167455,11.45833425
28.0,100.20834135,7.29166725
53.0,-107.70834195,31.04166915
33.0,-92.70834075,15.62500125
-9999.0,153.12501225,-31.04166915
35.0,96.45834105,20.62500165
31.0,101.87500815,3.12500025
26.0,151.45834545,-31.45833585
-9999.0,92.29167405,12.70833435
-9999.0,131.87501055,-11.04166755
37.0,107.70834195,-2.70833355000001
24.0,146.45834505,-37.29166965
20.0,-72.29167245,-51.04167075
25.0,147.29167845,-8.12500065
59.0,-107.29167525,29.79166905
43.0,-104.79167505,20.20833495
-9999.0,131.45834385,-11.87500095
21.0,123.12500985,-29.79166905
28.0,-100.62500805,33.12500265
37.0,95.20834095,17.29166805
19.0,43.54167015,43.12500345
-9999.0,146.04167835,-8.95833405
41.0,125.20834335,7.70833395
31.0,-73.54167255,-41.04166995
-9999.0,116.45834265,-3.54166695000001
-9999.0,116.87500935,-9.37500075
24.0,-95.20834095,36.45833625
22.0,140.20834455,-30.20833575
25.0,28.12500225,37.70833635
30.0,151.87501215,-25.20833535
-9999.0,153.95834565,-28.54166895
-9999.0,149.79167865,-8.95833405
36.0,105.20834175,11.45833425
34.0,114.37500915,3.54166694999999
31.0,92.70834075,26.87500215
32.0,97.70834115,23.95833525
51.0,-102.29167485,22.29166845
-9999.0,140.62501125,-16.87500135
16.0,-106.04167515,36.04166955
46.0,-103.95834165,20.62500165
53.0,-108.95834205,29.37500235
21.0,-72.29167245,-46.45833705
-9999.0,131.87501055,32.29166925
33.0,148.95834525,-24.79166865
32.0,111.04167555,-7.70833395
19.0,146.87501175,-37.70833635
32.0,115.62500925,4.79166705
27.0,104.79167505,30.20833575
23.0,-121.04167635,38.54166975
27.0,98.54167455,8.54166735
36.0,97.29167445,24.37500195
28.0,42.29167005,42.29167005
-9999.0,-2.29166685000001,56.04167115
-9999.0,130.20834375,-11.87500095
-9999.0,127.29167685,26.04166875
-9999.0,121.04167635,-7.29166725
14.0,-101.04167475,42.70833675
40.0,-91.87500735,16.04166795
19.0,148.12501185,-41.87500335
18.0,-87.70834035,30.62500245
28.0,28.12500225,37.29166965
28.0,149.37501195,-21.87500175
47.0,-99.79167465,21.04166835
30.0,105.20834175,18.12500145
-9999.0,106.04167515,18.54166815
15.0,-114.37500915,37.70833635
21.0,130.62501045,-11.45833425
-9999.0,24.37500195,39.79166985
10.0,13.12500105,56.04167115
21.0,-108.54167535,34.37500275
20.0,16.45833465,58.95833805
29.0,153.12501225,-29.37500235
41.0,106.04167515,10.62500085
-9999.0,9.79166744999998,37.70833635
-9999.0,99.37500795,6.87500055
43.0,-88.95834045,13.95833445
31.0,109.79167545,18.54166815
-9999.0,79.37500635,8.12500065
37.0,120.62500965,-1.45833345
-9999.0,111.04167555,19.37500155
-9999.0,18.95833485,57.29167125
21.0,-108.95834205,44.79167025
31.0,148.95834525,-32.70833595
36.0,103.12500825,2.29166685
24.0,122.29167645,-31.45833585
34.0,124.79167665,8.54166735
-9999.0,122.70834315,16.87500135
31.0,105.62500845,24.37500195
22.0,-67.70833875,-53.95833765
-9999.0,136.45834425,-15.62500125
31.0,8.95833404999999,39.79166985
23.0,49.79167065,55.20833775
23.0,16.45833465,38.54166975
-9999.0,98.95834125,0.208333350000004
29.0,102.70834155,4.79166705
17.0,-72.70833915,-43.12500345
33.0,113.95834245,2.29166685
-9999.0,145.62501165,-40.62500325
-9999.0,145.20834495,-8.12500065
18.0,150.62501205,-34.37500275
28.0,134.79167745,-31.45833585
34.0,138.12501105,-7.70833395
34.0,100.20834135,21.87500175
24.0,145.20834495,-37.29166965
-9999.0,138.12501105,34.37500275
28.0,143.12501145,-36.87500295
32.0,99.37500795,12.29166765
32.0,-89.79167385,15.20833455
34.0,106.87500855,14.79166785
30.0,104.79167505,18.54166815
29.0,103.12500825,11.04166755
-9999.0,120.20834295,1.45833345
-9999.0,18.12500145,-33.54166935
26.0,110.62500885,24.37500195
-9999.0,129.79167705,-11.87500095
20.0,114.79167585,-26.87500215
18.0,6.04166714999999,51.87500415
25.0,123.54167655,-31.87500255
23.0,145.62501165,-6.87500055
23.0,27.29166885,39.37500315
27.0,97.70834115,27.29166885
-9999.0,124.79167665,24.79166865
31.0,150.62501205,-30.20833575
21.0,135.62501085,-33.54166935
-9999.0,163.54167975,-19.79166825
-9999.0,-67.29167205,-53.95833765
32.0,143.12501145,-8.54166735
-9999.0,112.70834235,3.12500025
-9999.0,139.79167785,43.12500345
35.0,99.37500795,0.208333350000004
-9999.0,6.45833385,37.29166965
32.0,142.29167805,-7.29166725
27.0,-93.12500745,39.37500315
29.0,123.12500985,0.625000049999997
33.0,108.12500865,15.62500125
43.0,-106.45834185,25.20833535
-9999.0,158.12501265,-6.87500055
20.0,144.79167825,-16.04166795
30.0,120.20834295,15.20833455
21.0,107.29167525,54.79167105
29.0,-94.37500755,38.95833645
26.0,105.20834175,16.87500135
-9999.0,138.54167775,-8.54166735
19.0,-67.70833875,-54.79167105
28.0,93.54167415,24.79166865
28.0,23.54166855,38.12500305
38.0,104.79167505,-3.12500025
26.0,152.70834555,-28.95833565
-9999.0,128.95834365,28.95833565
25.0,138.54167775,-34.79166945
18.0,131.87501055,-30.20833575
29.0,26.04166875,38.54166975
28.0,148.12501185,-35.62500285
34.0,101.45834145,3.54166694999999
