GTOPO30_ASPECT_reduced,x,y
90.0,143.12501145,-7.70833395
236.0,-105.62500845,37.70833635
207.0,149.79167865,-25.20833535
53.0,1.45833345,43.54167015
318.0,141.45834465,61.04167155
-9999.0,151.45834545,-10.20833415
277.0,-1.04166675000002,40.20833655
161.0,-104.79167505,42.70833675
354.0,-76.45833945,53.54167095
-9999.0,136.87501095,-15.20833455
-9999.0,118.54167615,4.79166705
322.0,151.04167875,-27.70833555
-9999.0,118.54167615,9.37500075
211.0,6.87500054999998,46.45833705
27.0,102.70834155,4.37500034999999
40.0,103.12500825,4.37500034999999
-9999.0,133.95834405,-6.87500055
235.0,98.12500785,2.70833354999999
-9999.0,105.62500845,10.62500085
63.0,-105.20834175,24.37500195
352.0,-99.79167465,23.95833525
18.0,-72.29167245,-48.54167055
111.0,-7.29166725000002,37.70833635
100.0,101.45834145,18.54166815
129.0,146.87501175,-37.70833635
129.0,150.62501205,-33.12500265
88.0,113.12500905,1.04166675
117.0,143.12501145,-35.62500285
244.0,159.79167945,54.37500435
-9999.0,-96.87500775,21.04166835
2.0,-71.45833905,-41.87500335
108.0,-97.29167445,17.29166805
216.0,113.12500905,-0.208333350000004
86.0,111.45834225,-1.04166675
329.0,110.20834215,23.54166855
206.0,166.04167995,-21.87500175
110.0,111.04167555,-8.12500065
257.0,137.29167765,-30.62500245
-9999.0,121.45834305,-10.62500085
204.0,-71.87500575,-38.12500305
16.0,120.62500965,-33.12500265
104.0,-5.20833375000001,38.95833645
180.0,-100.20834135,27.29166885
-9999.0,108.54167535,15.62500125
184.0,100.20834135,-0.625000049999997
1.0,-5.62500045000002,38.95833645
339.0,-90.62500725,15.62500125
-9999.0,121.87500975,-33.95833605
-9999.0,118.54167615,-2.29166685
219.0,104.79167505,14.37500115
-9999.0,136.04167755,-11.45833425
256.0,-108.95834205,29.79166905
-9999.0,104.79167505,-5.62500045
72.0,139.79167785,-31.04166915
157.0,-100.20834135,24.37500195
-9999.0,103.12500825,-4.79166705
241.0,-5.20833375000001,34.79166945
-9999.0,121.45834305,10.62500085
6.0,131.87501055,-12.29166765
-9999.0,100.62500805,4.79166705
94.0,145.20834495,-6.04166715000001
-9999.0,118.12500945,-8.95833405
-9999.0,134.79167745,-11.87500095
49.0,-108.54167535,33.95833605
-9999.0,81.45833985,6.04166714999999
23.0,101.04167475,16.04166795
-9999.0,129.79167705,-13.54166775
281.0,146.04167835,-18.54166815
81.0,-109.37500875,30.62500245
183.0,118.95834285,-34.37500275
69.0,-72.29167245,-50.62500405
315.0,89.37500715,23.12500185
294.0,106.87500855,14.37500115
-9999.0,99.79167465,9.79166744999999
-9999.0,115.62500925,-1.04166675
-9999.0,143.12501145,-9.79166745000001
333.0,116.04167595,-33.54166935
-9999.0,143.54167815,-8.54166735
-9999.0,144.79167825,-8.12500065
238.0,-98.95834125,19.37500155
86.0,-106.45834185,27.29166885
260.0,106.45834185,14.37500115
346.0,-103.12500825,23.12500185
340.0,-5.62500045000002,39.37500315
26.0,116.45834265,6.04166714999999
260.0,150.20834535,-29.37500235
-9999.0,106.45834185,3.54166694999999
0.0,-2.29166685000001,41.04166995
-9999.0,139.79167785,-16.45833465
-9999.0,163.54167975,-20.20833495
-9999.0,127.29167685,-7.29166725
334.0,116.87500935,-30.62500245
-9999.0,-76.04167275,34.37500275
-9999.0,120.62500965,-8.95833405
-9999.0,106.04167515,18.54166815
311.0,-72.29167245,-42.70833675
126.0,-101.04167475,23.12500185
288.0,-118.95834285,42.70833675
108.0,96.04167435,24.37500195
333.0,-88.95834045,39.79166985
110.0,3.12500025,49.79167065
234.0,-73.95833925,-43.12500345
207.0,100.62500805,5.62500045
72.0,-111.04167555,34.79166945
315.0,151.04167875,-23.54166855
353.0,118.54167615,-8.54166735
229.0,116.87500935,6.45833385
119.0,118.12500945,-29.37500235
267.0,-97.70834115,20.20833495
184.0,-102.70834155,21.04166835
95.0,144.37501155,-31.45833585
321.0,81.04167315,29.79166905
35.0,-7.29166725000002,38.12500305
265.0,26.87500215,39.37500315
134.0,100.20834135,21.45833505
245.0,107.70834195,23.95833525
37.0,101.87500815,-1.87500015000001
355.0,141.45834465,-36.87500295
167.0,92.29167405,24.79166865
244.0,123.12500985,-33.54166935
-9999.0,113.54167575,21.45833505
-9999.0,72.70833915,17.70833475
216.0,136.45834425,-13.95833445
-9999.0,106.45834185,18.12500145
218.0,-88.54167375,14.37500115
153.0,132.29167725,-30.62500245
227.0,144.79167825,-15.20833455
-9999.0,79.37500635,9.37500075
-9999.0,129.37501035,28.12500225
10.0,116.87500935,3.54166694999999
42.0,-98.54167455,35.20833615
-9999.0,126.04167675,-13.54166775
275.0,125.20834335,7.70833395
186.0,0.625000049999983,52.70833755
256.0,150.20834535,-31.87500255
246.0,-76.04167275,40.20833655
153.0,151.04167875,-31.04166915
-9999.0,166.87501335,-21.04166835
268.0,-108.95834205,30.62500245
192.0,120.20834295,-1.45833345
208.0,134.37501075,-33.12500265
-9999.0,127.29167685,-13.54166775
247.0,140.62501125,-36.04166955
-9999.0,122.70834315,-0.625000049999997
299.0,149.37501195,-37.29166965
-9999.0,146.45834505,-41.04166995
45.0,120.20834295,-30.20833575
172.0,98.95834125,1.87500014999999
-9999.0,92.29167405,11.45833425
33.0,117.29167605,6.04166714999999
-9999.0,127.70834355,26.87500215
177.0,78.54167295,30.62500245
302.0,106.87500855,16.87500135
266.0,91.87500735,30.20833575
303.0,123.54167655,-10.20833415
-9999.0,123.54167655,-6.04166715000001
225.0,140.62501125,-8.54166735
131.0,143.12501145,-36.45833625
-9999.0,106.45834185,-3.54166695000001
328.0,151.04167875,-26.04166875
270.0,100.62500805,5.20833374999999
96.0,-102.29167485,26.45833545
286.0,102.70834155,14.37500115
-9999.0,105.62500845,2.70833354999999
-9999.0,175.20834735,-36.87500295
201.0,108.54167535,12.29166765
-9999.0,122.29167645,19.37500155
-9999.0,74.37500595,12.70833435
319.0,-4.79166705,35.20833615
-9999.0,130.20834375,-7.70833395
-9999.0,120.62500965,-1.87500015000001
-9999.0,26.04166875,38.12500305
-9999.0,123.95834325,-16.04166795
127.0,-0.208333350000004,39.79166985
22.0,104.37500835,10.62500085
83.0,150.62501205,-34.37500275
270.0,148.54167855,-33.54166935
-9999.0,122.29167645,-31.45833585
122.0,-100.62500805,29.37500235
-9999.0,146.04167835,-40.62500325
300.0,152.29167885,-28.12500225
135.0,138.54167775,-17.29166805
-9999.0,158.12501265,-7.70833395
241.0,149.37501195,-35.20833615
-9999.0,117.29167605,9.37500075
-9999.0,14.79166785,69.37500555
-9999.0,140.20834455,-7.70833395
-9999.0,-82.70833995,41.87500335
-9999.0,99.37500795,6.45833385
124.0,174.79168065,-37.29166965
195.0,145.62501165,-6.87500055
155.0,-99.37500795,30.20833575
-9999.0,-2.29166685000001,56.45833785
-9999.0,100.20834135,13.95833445
-9999.0,158.95834605,-8.95833405
158.0,-95.20834095,38.54166975
-9999.0,109.37500875,13.95833445
206.0,-103.95834165,23.12500185
224.0,149.37501195,-36.87500295
230.0,-107.70834195,31.04166915
-9999.0,147.70834515,-40.20833655
303.0,104.37500835,18.12500145
77.0,-4.79166705,38.12500305
164.0,116.04167595,5.20833374999999
-9999.0,158.12501265,-7.29166725
-9999.0,-108.95834205,23.54166855
124.0,-91.04167395,16.45833465
-9999.0,146.04167835,-8.95833405
-9999.0,92.29167405,12.29166765
-9999.0,101.04167475,-3.12500025
271.0,98.95834125,14.79166785
169.0,-71.45833905,-44.79167025
-9999.0,90.62500725,22.29166845
90.0,123.12500985,-16.87500135
92.0,13.54166775,63.54167175
218.0,103.12500825,11.87500095
-9999.0,134.79167745,-6.45833385
45.0,128.95834365,43.54167015
-9999.0,117.70834275,-35.62500285
-9999.0,144.37501155,-41.45833665
-9999.0,119.37500955,-8.54166735
-9999.0,121.87500975,-10.62500085
315.0,143.54167815,-32.29166925
-9999.0,129.79167705,-11.45833425
288.0,140.20834455,-30.20833575
-9999.0,146.87501175,-43.54167015
-9999.0,166.45834665,-21.04166835
110.0,-93.54167415,38.54166975
197.0,-72.70833915,-38.95833645
83.0,107.70834195,21.87500175
98.0,-103.12500825,21.45833505
-9999.0,139.79167785,-7.29166725
113.0,141.87501135,-31.87500255
-9999.0,127.29167685,26.04166875
150.0,123.12500985,-30.20833575
45.0,106.87500855,13.12500105
257.0,-105.20834175,24.79166865
144.0,-116.87500935,36.87500295
-9999.0,128.12501025,-8.12500065
189.0,102.29167485,-1.04166675
-9999.0,130.62501045,-11.87500095
196.0,-72.70833915,-37.70833635
173.0,152.70834555,-26.87500215
51.0,-1.87500015000001,52.70833755
14.0,105.62500845,18.54166815
77.0,103.54167495,29.79166905
111.0,123.95834325,-10.20833415
1.0,97.29167445,53.95833765
-9999.0,122.70834315,30.20833575
-9999.0,136.45834425,-34.37500275
309.0,23.12500185,38.95833645
284.0,96.87500775,18.95833485
0.0,123.95834325,-30.62500245
91.0,96.87500775,20.62500165
-9999.0,122.29167645,-8.12500065
167.0,84.37500675,28.54166895
0.0,92.70834075,26.45833545
352.0,143.54167815,-17.29166805
-9999.0,167.70834675,-28.95833565
155.0,107.29167525,16.04166795
203.0,101.45834145,25.20833535
239.0,146.45834505,-42.29167005
357.0,148.54167855,-20.20833495
286.0,150.20834535,-28.95833565
89.0,117.29167605,0.208333350000004
56.0,152.29167885,-24.79166865
318.0,99.79167465,23.95833525
62.0,-122.29167645,52.29167085
215.0,93.12500745,31.04166915
103.0,-101.45834145,27.70833555
0.0,142.29167805,-11.04166755
-9999.0,171.87501375,-33.95833605
148.0,99.79167465,20.20833495
360.0,138.54167775,58.12500465
110.0,105.62500845,-5.20833375000001
178.0,114.37500915,-27.29166885
68.0,111.45834225,22.29166845
30.0,-109.79167545,31.87500255
-9999.0,13.54166775,55.20833775
-9999.0,92.70834075,8.54166735
95.0,113.54167575,1.04166675
-9999.0,164.79167985,-21.45833505
91.0,-108.54167535,30.62500245
-9999.0,148.12501185,-38.12500305
-9999.0,147.29167845,-10.20833415
288.0,-93.12500745,38.12500305
-9999.0,174.37501395,-37.29166965
218.0,-108.54167535,28.95833565
-9999.0,3.54166694999998,39.79166985
45.0,116.87500935,-0.625000049999997
309.0,138.54167775,-30.20833575
-9999.0,102.70834155,18.54166815
203.0,31.04166915,62.29167165
211.0,99.79167465,11.87500095
270.0,131.04167715,-27.70833555
8.0,95.62500765,24.37500195
43.0,-101.04167475,22.70833515
214.0,144.79167825,-36.04166955
247.0,121.45834305,-33.12500265
11.0,145.20834495,-18.54166815
-9999.0,-68.95833885,-55.62500445
43.0,121.04167635,-1.45833345
280.0,119.79167625,30.62500245
-9999.0,135.20834415,-34.79166945
-9999.0,-4.79166705,55.62500445
-9999.0,149.37501195,-21.04166835
305.0,-77.70833955,39.37500315
-9999.0,-105.62500845,20.20833495
-9999.0,145.62501165,-16.45833465
99.0,103.95834165,16.04166795
-9999.0,133.95834405,-11.87500095
-9999.0,116.87500935,-35.20833615
323.0,117.29167605,-33.12500265
-9999.0,108.54167535,11.04166755
-9999.0,108.95834205,14.37500115
301.0,137.29167765,-31.87500255
-9999.0,-73.54167255,-43.12500345
164.0,147.70834515,-41.87500335
220.0,-111.04167555,46.87500375
130.0,148.54167855,-21.04166835
71.0,107.29167525,15.62500125
101.0,147.70834515,-32.70833595
99.0,101.45834145,3.12500025
-9999.0,102.70834155,11.45833425
2.0,-105.62500845,25.62500205
195.0,96.45834105,21.04166835
326.0,147.70834515,-41.04166995
143.0,102.29167485,19.79166825
6.0,3.95833364999999,36.45833625
259.0,96.04167435,16.87500135
-9999.0,127.29167685,-7.70833395
-9999.0,99.37500795,-0.208333350000004
216.0,-128.95834365,52.70833755
118.0,-77.29167285,39.79166985
-9999.0,24.37500195,39.79166985
56.0,98.12500785,3.12500025
19.0,-110.62500885,42.70833675
-9999.0,121.04167635,28.12500225
21.0,117.70834275,1.87500014999999
-9999.0,25.20833535,38.54166975
-9999.0,118.95834285,2.29166685
324.0,110.62500885,-0.208333350000004
315.0,136.45834425,-16.45833465
216.0,164.79167985,-21.04166835
18.0,-2.29166685000001,53.54167095
123.0,-96.45834105,43.12500345
89.0,-100.62500805,33.12500265
172.0,103.12500825,22.29166845
-9999.0,143.54167815,-39.79166985
-9999.0,166.45834665,-15.62500125
-9999.0,122.29167645,8.54166735
14.0,117.70834275,34.37500275
90.0,135.62501085,-13.95833445
-9999.0,93.95834085,13.12500105
90.0,137.29167765,-28.54166895
287.0,101.04167475,21.87500175
19.0,147.70834515,-8.12500065
238.0,108.12500865,13.95833445
-9999.0,74.79167265,11.87500095
-9999.0,134.79167745,-4.37500035000001
129.0,-83.95834005,9.79166744999999
38.0,97.29167445,3.54166694999999
47.0,-103.54167495,22.29166845
18.0,114.79167585,-26.87500215
-9999.0,120.62500965,-9.79166745000001
-9999.0,119.37500955,0.208333350000004
288.0,97.70834115,18.12500145
-9999.0,97.70834115,15.20833455
59.0,-100.62500805,22.29166845
92.0,-99.37500795,26.45833545
-9999.0,176.04168075,-36.45833625
-9999.0,122.70834315,31.04166915
-9999.0,111.04167555,2.29166685
221.0,98.95834125,25.20833535
51.0,-101.45834145,24.79166865
-9999.0,139.79167785,-16.87500135
-9999.0,106.04167515,10.62500085
-9999.0,-6.04166715000002,50.20833735
343.0,102.70834155,22.70833515
232.0,146.87501175,-38.54166975
45.0,143.54167815,-35.62500285
230.0,126.87501015,48.12500385
351.0,-112.29167565,56.04167115
71.0,103.54167495,16.87500135
304.0,35.62500285,32.70833595
148.0,27.70833555,39.37500315
331.0,28.12500225,37.70833635
1.0,10.20833415,56.45833785
59.0,141.87501135,-35.62500285
292.0,22.29166845,37.29166965
254.0,-103.95834165,28.12500225
99.0,108.12500865,11.04166755
187.0,99.37500795,11.87500095
52.0,-110.20834215,31.45833585
208.0,144.37501155,-37.29166965
116.0,107.70834195,13.54166775
96.0,-95.20834095,37.70833635
96.0,153.12501225,-27.70833555
297.0,137.70834435,-33.95833605
32.0,78.95833965,30.62500245
112.0,96.87500775,19.79166825
326.0,106.87500855,15.20833455
