ISRICSOILGRIDS_new_average_bulkdensity_reduced,x,y
1230.0,99.37500795,21.04166835
-9999.0,118.54167615,2.29166685
1334.0,148.95834525,-21.87500175
-9999.0,137.70834435,-5.62500045
1289.0,96.45834105,35.20833615
963.0,-66.45833865,-54.79167105
937.0,103.12500825,-1.45833345
1480.0,99.79167465,11.87500095
1281.0,89.79167385,22.70833515
1279.0,99.37500795,18.54166815
1263.0,99.37500795,11.87500095
1451.0,143.12501145,-14.37500115
1147.0,121.04167635,0.625000049999997
1328.0,107.70834195,11.04166755
1443.0,146.45834505,-31.87500255
1349.0,-101.04167475,18.95833485
1400.0,22.70833515,38.95833645
-9999.0,131.87501055,-5.20833375000001
-9999.0,136.04167755,-11.87500095
1539.0,-95.20834095,37.70833635
1464.0,-5.62500045000002,38.54166975
1231.0,-99.79167465,18.54166815
1438.0,104.37500835,11.87500095
1401.0,105.20834175,13.12500105
1501.0,102.29167485,15.62500125
1311.0,93.95834085,22.29166845
991.0,112.70834235,1.45833345
1289.0,106.04167515,20.20833495
808.0,-71.87500575,-40.62500325
1292.0,11.87500095,53.12500425
-9999.0,128.54167695,27.70833555
1078.0,143.12501145,-8.12500065
-9999.0,25.62500205,39.79166985
1255.0,9.37500075,52.70833755
1068.0,119.79167625,-1.87500015000001
1016.0,120.20834295,-2.29166685
1394.0,148.12501185,-20.20833495
1406.0,141.45834465,-15.62500125
1188.0,101.87500815,-2.29166685
-9999.0,124.79167665,-33.12500265
1085.0,-97.29167445,19.79166825
-9999.0,118.95834285,-4.79166705
1401.0,73.12500585,38.54166975
-9999.0,119.37500955,-0.208333350000004
1653.0,-96.45834105,32.70833595
762.0,-68.95833885,-55.62500445
1144.0,138.54167775,58.12500465
1278.0,148.95834525,-33.95833605
1360.0,151.45834545,-27.29166885
1211.0,95.20834095,23.95833525
-9999.0,127.70834355,26.87500215
1126.0,103.54167495,52.29167085
1405.0,-106.87500855,28.54166895
-9999.0,109.37500875,13.54166775
1116.0,-71.04167235,-41.87500335
1435.0,130.62501045,-29.37500235
1237.0,151.45834545,-28.95833565
1327.0,106.04167515,11.87500095
-9999.0,98.54167455,1.87500014999999
1512.0,-105.62500845,43.12500345
1506.0,-96.45834105,36.45833625
1336.0,109.79167545,24.37500195
1326.0,107.29167525,12.70833435
1413.0,117.70834275,31.87500255
-9999.0,9.79166744999998,40.20833655
1293.0,148.95834525,-21.45833505
661.0,117.70834275,0.625000049999997
-9999.0,137.29167765,-8.12500065
1262.0,99.79167465,8.95833404999999
1333.0,96.45834105,25.62500205
1012.0,94.79167425,53.12500425
-9999.0,92.29167405,12.29166765
-9999.0,-31.04166915,39.79166985
1186.0,121.45834305,-3.95833365
1248.0,96.87500775,20.20833495
1057.0,71.87500575,36.87500295
-9999.0,-5.20833375000001,35.62500285
1218.0,146.04167835,-38.12500305
-9999.0,121.45834305,1.45833345
1095.0,146.45834505,-6.87500055
1699.0,-96.87500775,30.20833575
-9999.0,120.62500965,-5.62500045
1043.0,114.79167585,0.625000049999997
-9999.0,97.70834115,8.12500065
1532.0,-83.95834005,38.95833645
