"variable","percent.contribution","permutation.importance"
"bio13",35.5863,21.1954
"bio14",0,0
"bio2",0,0
"bio8",48.5935,57.3828
"bio9",1.2125,0.9857
"elevation",0,0
"ruggedness",8.302,10.4088
"sand",3.3521,4.0308
"soc",2.9536,5.9964
